step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
1020,1020,1.9567317e-4,1.736652,5.6783,6217.42,6.1872,0.011421,0.025548
1030,1030,1.9558865e-4,1.662857,5.2744,6251.11,6.2123,0.011639,0.023461
1040,1040,1.9550335e-4,1.594003,4.9234,6223.19,6.1929,0.011615,0.022557
1050,1050,1.9541725e-4,1.392797,4.0261,6137.71,6.0984,0.011704,0.021922
1060,1060,1.9533036e-4,1.327790,3.7727,6120.90,6.0770,0.011882,0.021443
1070,1070,1.9524267e-4,1.383323,3.9881,5599.84,6.1473,0.012186,0.022104
1080,1080,1.9515419e-4,1.365119,3.9162,5969.72,6.1797,0.011780,0.021521
1090,1090,1.9506492e-4,1.483451,4.4081,6437.48,6.4037,0.011922,0.022774
1100,1100,1.9497485e-4,1.504119,4.5002,5716.51,6.2420,0.012508,0.022028
1110,1110,1.94884e-4,1.362883,3.9074,6175.68,6.1159,0.011949,0.022186
1120,1120,1.9479237e-4,1.380321,3.9762,6258.23,6.3525,0.011798,0.021711
1130,1130,1.9469995e-4,1.225156,3.4047,6259.19,6.2155,0.011659,0.019436
1140,1140,1.9460674e-4,1.416676,4.1234,5836.36,6.3620,0.012025,0.021624
1150,1150,1.9451273e-4,1.517396,4.5603,6465.67,6.4543,0.011502,0.021916
1160,1160,1.9441797e-4,1.338314,3.8126,6334.48,6.3295,0.011154,0.019787
1170,1170,1.9432239e-4,1.400413,4.0569,6393.61,6.3675,0.011806,0.020427
1180,1180,1.9422604e-4,1.638398,5.1469,6207.37,6.2922,0.012069,0.022938
1190,1190,1.9412891e-4,1.504348,4.5012,5942.07,6.2420,0.011593,0.021114
1200,1200,1.9403099e-4,1.334252,3.7972,6175.06,6.1130,0.011323,0.020058
1210,1210,1.939323e-4,1.339796,3.8183,6293.47,6.2726,0.011342,0.019721
1220,1220,1.9383284e-4,1.466909,4.3358,6211.92,6.3168,0.012283,0.021705
1230,1230,1.9373259e-4,1.447741,4.2535,6342.23,6.3114,0.011592,0.021325
1240,1240,1.9363155e-4,1.369602,3.9338,6087.94,6.2692,0.011816,0.020461
1250,1250,1.9352975e-4,1.318676,3.7385,5998.18,6.3152,0.012134,0.019804
1260,1260,1.9342717e-4,1.358742,3.8913,6297.07,6.2713,0.012836,0.021119
1270,1270,1.9332382e-4,1.248045,3.4835,6337.55,6.2823,0.012022,0.019504
1280,1280,1.932197e-4,1.310072,3.7064,5870.83,6.4283,0.012927,0.019930
1290,1290,1.931148e-4,1.331576,3.7870,6440.24,6.4015,0.012010,0.019117
1300,1300,1.9300914e-4,1.324826,3.7615,6465.18,6.4101,0.011513,0.019524
1310,1310,1.929027e-4,1.289985,3.6327,6391.60,6.3568,0.011453,0.018679
1320,1320,1.927955e-4,1.267707,3.5527,6320.30,6.2580,0.011895,0.019740
1330,1330,1.9268753e-4,1.269326,3.5585,6387.69,6.3653,0.012060,0.019438
1340,1340,1.9257878e-4,1.184027,3.2675,6321.06,6.3124,0.012050,0.017814
1350,1350,1.9246926e-4,1.169315,3.2198,5836.22,6.4027,0.012674,0.017495
1360,1360,1.92359e-4,1.560803,4.7626,6492.86,6.4338,0.013368,0.022805
1370,1370,1.9224797e-4,1.461741,4.3135,6442.39,6.4111,0.012695,0.019561
1380,1380,1.9213617e-4,1.422954,4.1494,6397.78,6.3853,0.011892,0.019461
1390,1390,1.9202361e-4,1.420943,4.1410,6434.35,6.4006,0.012013,0.019038
1400,1400,1.919103e-4,1.361685,3.9028,5974.11,6.2743,0.012299,0.019468
1410,1410,1.9179622e-4,1.343302,3.8317,6372.96,6.3260,0.011476,0.019087
1420,1420,1.9168138e-4,1.185778,3.2732,5751.67,6.2285,0.011532,0.016816
1430,1430,1.9156579e-4,1.231433,3.4261,6351.02,6.3079,0.012356,0.018813
1440,1440,1.9144944e-4,1.326258,3.7669,6274.94,6.2420,0.012952,0.020482
1450,1450,1.9133235e-4,1.312171,3.7142,5787.93,6.2270,0.012986,0.019622
1460,1460,1.9121448e-4,1.425684,4.1607,6257.88,6.2347,0.013294,0.020568
1470,1470,1.9109588e-4,1.340868,3.8224,5740.79,6.3021,0.013425,0.018909
1480,1480,1.9097653e-4,1.268503,3.5555,6336.77,6.2658,0.013027,0.019773
1490,1490,1.9085642e-4,1.405680,4.0783,5730.61,6.2801,0.013153,0.021334
1500,1500,1.9073555e-4,1.311357,3.7112,6372.60,6.3318,0.012058,0.019264
1510,1510,1.9061395e-4,1.333460,3.7941,6224.25,6.4746,0.012967,0.019786
1520,1520,1.9049158e-4,1.433710,4.1942,5980.79,6.4426,0.012925,0.020970
1530,1530,1.9036849e-4,1.429487,4.1766,5942.80,6.3628,0.012522,0.020153
1540,1540,1.9024465e-4,1.653672,5.2261,6517.87,6.5077,0.012212,0.021388
1550,1550,1.9012007e-4,1.476884,4.3793,6670.62,6.6511,0.011383,0.018593
1560,1560,1.8999475e-4,1.385724,3.9977,6539.66,6.5129,0.012130,0.017512
1570,1570,1.8986869e-4,1.435228,4.2006,6615.41,6.5590,0.012569,0.019503
1580,1580,1.8974188e-4,1.423457,4.1514,6560.90,6.5214,0.012158,0.019284
1590,1590,1.8961434e-4,1.299741,3.6683,6106.62,6.5437,0.011815,0.017907
1600,1600,1.8948606e-4,1.475807,4.3746,6151.45,6.6940,0.012694,0.020276
1610,1610,1.8935704e-4,1.455439,4.2864,6163.63,6.5229,0.012937,0.019358
1620,1620,1.892273e-4,1.359928,3.8959,6371.27,6.3452,0.012538,0.019123
1630,1630,1.8909683e-4,1.266749,3.5493,6482.26,6.4608,0.013040,0.018534
1640,1640,1.8896561e-4,1.405172,4.0762,6411.03,6.3724,0.013858,0.020831
1650,1650,1.8883367e-4,1.463908,4.3228,6159.63,6.3558,0.012989,0.020403
1660,1660,1.88701e-4,1.397434,4.0448,6216.80,6.1890,0.012164,0.020239
1670,1670,1.8856762e-4,1.347863,3.8492,6044.16,6.3728,0.012671,0.019048
1680,1680,1.8843349e-4,1.501363,4.4878,6365.53,6.3867,0.013304,0.021495
1690,1690,1.8829864e-4,1.403968,4.0713,6535.31,6.5086,0.012514,0.018556
1700,1700,1.8816307e-4,1.418961,4.1328,6439.60,6.4233,0.012453,0.019750
1710,1710,1.8802677e-4,1.345573,3.8404,6427.31,6.4779,0.012228,0.017490
1720,1720,1.8788976e-4,1.270086,3.5612,6536.67,6.4898,0.012765,0.018413
1730,1730,1.8775203e-4,1.281919,3.6035,6059.84,6.3423,0.013635,0.018831
1740,1740,1.8761356e-4,1.447328,4.2517,6370.72,6.3422,0.013336,0.020413
1750,1750,1.874744e-4,1.241391,3.4604,5656.04,6.2438,0.012703,0.017448
1760,1760,1.8733453e-4,1.146971,3.1486,6223.14,6.1869,0.013267,0.016716
1770,1770,1.8719393e-4,1.187250,3.2781,5801.09,6.1507,0.013828,0.018919
1780,1780,1.8705262e-4,1.305564,3.6898,6278.99,6.2460,0.013525,0.020455
1790,1790,1.869106e-4,1.395925,4.0387,5981.79,6.2504,0.014061,0.021185
1800,1800,1.8676787e-4,1.315339,3.7260,5671.50,6.1482,0.013887,0.019617
1810,1810,1.8662443e-4,1.302788,3.6795,5975.81,6.3137,0.013450,0.018954
1820,1820,1.8648028e-4,1.440087,4.2211,6263.31,6.2389,0.013623,0.021446
1830,1830,1.8633543e-4,1.289265,3.6301,6223.21,6.3120,0.013748,0.018877
1840,1840,1.8618988e-4,1.407840,4.0871,6319.34,6.3021,0.013890,0.020674
1850,1850,1.8604362e-4,1.320665,3.7459,5911.84,6.3139,0.013831,0.020180
1860,1860,1.8589666e-4,1.384287,3.9920,6400.51,6.4193,0.013964,0.020318
1870,1870,1.85749e-4,1.284863,3.6142,6314.08,6.2773,0.013334,0.018423
1880,1880,1.8560066e-4,1.334698,3.7988,6286.36,6.2643,0.013903,0.019976
1890,1890,1.854516e-4,1.298930,3.6654,6437.84,6.5779,0.013542,0.019242
1900,1900,1.8530183e-4,1.278304,3.5905,6421.43,6.4963,0.013511,0.018216
1910,1910,1.8515141e-4,1.412233,4.1051,6424.31,6.4043,0.013712,0.020377
1920,1920,1.8500026e-4,1.290809,3.6357,6495.61,6.4578,0.012480,0.017819
1930,1930,1.8484844e-4,1.268380,3.5551,6399.97,6.3875,0.013064,0.017693
1940,1940,1.8469592e-4,1.278796,3.5923,6472.82,6.4615,0.012930,0.017894
1950,1950,1.8454272e-4,1.299600,3.6678,6340.14,6.3069,0.014063,0.018989
1960,1960,1.8438883e-4,1.393677,4.0296,6099.76,6.4050,0.014277,0.019689
1970,1970,1.8423426e-4,1.324357,3.7598,6018.75,6.3987,0.013176,0.018105
1980,1980,1.8407899e-4,1.463532,4.3212,6348.66,6.3276,0.013716,0.020847
1990,1990,1.8392305e-4,1.410288,4.0971,6033.89,6.3830,0.013497,0.019673
2000,2000,1.8376643e-4,1.262173,3.5331,6390.13,6.3492,0.013648,0.017556
2010,2010,1.8360914e-4,1.345588,3.8404,6501.07,6.4544,0.013038,0.019036
2020,2020,1.8345116e-4,1.394397,4.0325,6521.45,6.4860,0.013234,0.019377
2030,2030,1.8329252e-4,1.339120,3.8157,6170.65,6.4768,0.012940,0.018600
2040,2040,1.8313319e-4,1.196987,3.3101,6263.00,6.2277,0.012899,0.017199
2050,2050,1.8297319e-4,1.248224,3.4842,5900.41,6.1779,0.014351,0.019132
2060,2060,1.8281252e-4,1.278673,3.5919,5782.78,6.2345,0.014858,0.018480
2070,2070,1.8265119e-4,1.347991,3.8497,6222.20,6.2028,0.014312,0.019395
2080,2080,1.8248918e-4,1.265244,3.5440,6278.54,6.2565,0.013660,0.017763
2090,2090,1.823265e-4,1.301834,3.6760,6098.57,6.0607,0.014497,0.020773
2100,2100,1.8216317e-4,1.228981,3.4177,6191.50,6.1590,0.014041,0.019099
2110,2110,1.8199917e-4,1.504260,4.5008,5838.54,6.2317,0.013999,0.021776
2120,2120,1.8183452e-4,1.368950,3.9312,5788.40,6.2066,0.013905,0.018700
2130,2130,1.816692e-4,1.267458,3.5518,6000.16,6.2785,0.014188,0.018203
2140,2140,1.8150322e-4,1.437600,4.2106,6558.42,6.5227,0.014608,0.019367
2150,2150,1.8133657e-4,1.346568,3.8442,5854.16,6.3436,0.014143,0.018361
2160,2160,1.811693e-4,1.372898,3.9468,6062.87,6.3610,0.013959,0.018740
2170,2170,1.8100135e-4,1.361090,3.9004,5885.17,6.2269,0.013938,0.019250
2180,2180,1.8083275e-4,1.344397,3.8359,6237.72,6.2050,0.014334,0.019205
2190,2190,1.8066351e-4,1.282083,3.6041,6120.22,6.2533,0.013636,0.018100
2200,2200,1.8049362e-4,1.297069,3.6586,6270.97,6.2175,0.015046,0.019535
2210,2210,1.8032308e-4,1.279978,3.5966,5683.83,6.2476,0.015924,0.019658
2220,2220,1.8015191e-4,1.215001,3.3703,5939.46,6.2163,0.013793,0.017577
2230,2230,1.7998008e-4,1.327997,3.7735,6037.19,6.1501,0.014202,0.020573
2240,2240,1.7980761e-4,1.322041,3.7511,5791.07,6.1694,0.014517,0.019849
2250,2250,1.796345e-4,1.269204,3.5580,6526.94,6.5003,0.013964,0.017695
2260,2260,1.7946075e-4,1.147684,3.1509,6350.74,6.3347,0.014075,0.017143
2270,2270,1.7928638e-4,1.224240,3.4016,6242.68,6.2148,0.014289,0.019634
2280,2280,1.7911136e-4,1.116826,3.0551,6435.98,6.4047,0.014282,0.017008
2290,2290,1.789357e-4,1.271256,3.5653,6360.12,6.7420,0.013895,0.017099
2300,2300,1.7875944e-4,1.318501,3.7378,6082.96,6.3290,0.014686,0.018987
2310,2310,1.7858252e-4,1.264402,3.5410,6443.83,6.3951,0.014806,0.017909
2320,2320,1.78405e-4,1.293077,3.6440,6644.01,6.5976,0.014733,0.018220
2330,2330,1.7822682e-4,1.218713,3.3828,6542.24,6.4953,0.013857,0.016955
2340,2340,1.7804805e-4,1.229166,3.4184,6384.54,6.3461,0.014575,0.018351
2350,2350,1.7786864e-4,1.310730,3.7089,5927.66,6.4739,0.015144,0.019220
2360,2360,1.776886e-4,1.269836,3.5603,6377.57,6.3355,0.014434,0.018486
2370,2370,1.7750796e-4,1.175528,3.2399,6182.94,6.3619,0.014397,0.017245
2380,2380,1.773267e-4,1.268401,3.5552,5906.74,6.3682,0.014695,0.017981
2390,2390,1.7714482e-4,1.394025,4.0310,6037.18,6.3575,0.014892,0.019948
2400,2400,1.7696233e-4,1.254041,3.5045,6200.12,6.4092,0.014395,0.018279
2410,2410,1.7677923e-4,1.097715,2.9973,6319.30,6.2642,0.014499,0.016905
2420,2420,1.7659551e-4,1.126466,3.0847,6258.02,6.2179,0.014979,0.017762
2430,2430,1.7641118e-4,1.229167,3.4184,5995.00,6.2667,0.014486,0.018582
2440,2440,1.7622625e-4,1.388335,4.0082,6100.54,6.2708,0.015470,0.020544
2450,2450,1.7604073e-4,1.251278,3.4948,6174.37,6.3658,0.014896,0.018425
2460,2460,1.7585458e-4,1.238946,3.4520,6654.18,6.6347,0.014598,0.017521
2470,2470,1.7566787e-4,1.199417,3.3182,6348.38,6.3151,0.014022,0.017622
2480,2480,1.7548053e-4,1.449840,4.2624,5896.46,6.2752,0.015542,0.021622
2490,2490,1.7529259e-4,1.454252,4.2813,6296.83,6.2565,0.014428,0.020450
2500,2500,1.7510407e-4,1.359825,3.8955,6369.59,6.4071,0.015119,0.018272
2510,2510,1.7491495e-4,1.491361,4.4431,6198.03,6.4109,0.015046,0.019682
2520,2520,1.7472524e-4,1.213218,3.3643,6272.78,6.1870,0.014467,0.016392
2530,2530,1.7453494e-4,1.161995,3.1963,5930.75,6.3968,0.014377,0.015561
2540,2540,1.7434405e-4,1.136077,3.1145,6468.71,6.4099,0.014084,0.016828
2550,2550,1.7415259e-4,1.120735,3.0671,6504.46,6.4304,0.014794,0.017165
2560,2560,1.7396052e-4,1.255437,3.5094,6631.38,6.6223,0.014448,0.018236
2570,2570,1.7376788e-4,1.283354,3.6087,6718.71,6.7043,0.015000,0.017750
2580,2580,1.7357468e-4,1.374599,3.9535,6544.56,6.4989,0.016211,0.018757
2590,2590,1.7338087e-4,1.290343,3.6340,6580.86,6.5400,0.015112,0.017516
2600,2600,1.731865e-4,1.376328,3.9603,5915.06,6.5368,0.015119,0.018168
2610,2610,1.7299155e-4,1.242808,3.4653,6393.53,6.3452,0.015141,0.017136
2620,2620,1.7279603e-4,1.279048,3.5932,6560.91,6.4862,0.014976,0.019976
2630,2630,1.7259993e-4,1.097053,2.9953,6374.09,6.3370,0.015004,0.015367
2640,2640,1.7240328e-4,1.159743,3.1891,6391.18,6.3564,0.015025,0.016680
2650,2650,1.7220606e-4,1.336728,3.8066,6139.59,6.6095,0.015876,0.018811
2660,2660,1.7200827e-4,1.341685,3.8255,6685.61,6.6389,0.014359,0.018122
2670,2670,1.7180992e-4,1.395812,4.0383,6354.16,6.5054,0.014554,0.017935
2680,2680,1.71611e-4,1.467021,4.3363,6346.73,6.3270,0.015381,0.020043
2690,2690,1.7141152e-4,1.264499,3.5413,6362.54,6.3279,0.014041,0.016776
2700,2700,1.712115e-4,1.137389,3.1186,6313.54,6.2816,0.014360,0.016556
2710,2710,1.7101092e-4,1.252815,3.5002,5830.44,6.3882,0.015856,0.018355
2720,2720,1.7080978e-4,1.265555,3.5451,6568.47,6.5493,0.015081,0.017233
2730,2730,1.706081e-4,1.274571,3.5772,6300.59,6.4184,0.015196,0.018580
2740,2740,1.7040587e-4,1.198573,3.3154,5930.37,6.2747,0.014543,0.016385
2750,2750,1.7020307e-4,1.249768,3.4895,5780.06,6.2966,0.015278,0.017401
2760,2760,1.6999975e-4,1.440802,4.2241,6280.03,6.2422,0.016835,0.021490
2770,2770,1.6979588e-4,1.243667,3.4683,5818.27,6.1600,0.015602,0.018113
2780,2780,1.6959147e-4,1.333678,3.7950,6357.26,6.3068,0.015831,0.019360
2790,2790,1.6938652e-4,1.271485,3.5661,6417.14,6.3760,0.015636,0.018059
2800,2800,1.6918103e-4,1.317292,3.7333,6467.08,6.4709,0.016061,0.018273
2810,2810,1.6897502e-4,1.214143,3.3674,5858.11,6.3038,0.015538,0.016832
2820,2820,1.6876846e-4,1.261709,3.5315,6031.22,6.3920,0.015368,0.016903
2830,2830,1.6856137e-4,1.245747,3.4755,6453.44,6.4333,0.015865,0.017355
2840,2840,1.6835376e-4,1.244863,3.4725,6241.36,6.3848,0.015595,0.017743
2850,2850,1.6814562e-4,1.200794,3.3228,6268.73,6.2455,0.014825,0.017130
2860,2860,1.6793695e-4,1.154688,3.1730,6336.29,6.2593,0.014944,0.015975
2870,2870,1.6772778e-4,1.086991,2.9653,5768.19,6.3376,0.015356,0.015920
2880,2880,1.6751807e-4,1.216033,3.3738,6332.51,6.2798,0.016152,0.019352
2890,2890,1.6730784e-4,1.119249,3.0626,6468.36,6.4307,0.015023,0.016281
2900,2900,1.670971e-4,1.246898,3.4795,6349.68,6.6213,0.014860,0.017176
2910,2910,1.6688583e-4,1.231861,3.4276,6658.22,6.6143,0.014794,0.016281
2920,2920,1.6667407e-4,1.167546,3.2141,6676.14,6.6231,0.014688,0.016082
2930,2930,1.6646179e-4,1.174799,3.2375,6156.29,6.6358,0.015600,0.016171
2940,2940,1.6624901e-4,1.149095,3.1553,6376.96,6.3757,0.015753,0.016612
2950,2950,1.6603571e-4,1.337926,3.8111,6303.69,6.3659,0.016440,0.019042
2960,2960,1.6582191e-4,1.276746,3.5850,6288.86,6.2583,0.016174,0.018963
2970,2970,1.6560762e-4,1.159947,3.1898,5761.65,6.3209,0.016304,0.016978
2980,2980,1.6539282e-4,1.303643,3.6827,5986.42,6.4419,0.015981,0.017441
2990,2990,1.6517752e-4,1.103185,3.0137,6377.71,6.3295,0.015176,0.015612
3000,3000,1.6496175e-4,1.098421,2.9994,6346.27,6.3105,0.015242,0.015413
3010,3010,1.6474546e-4,1.144075,3.1395,6443.83,6.3827,0.015191,0.016819
3020,3020,1.6452868e-4,1.079235,2.9424,5939.79,6.2743,0.015855,0.016835
3030,3030,1.6431142e-4,1.248347,3.4846,6334.55,6.3013,0.016434,0.018428
3040,3040,1.6409367e-4,1.169105,3.2191,6353.73,6.3143,0.015323,0.016652
3050,3050,1.6387545e-4,1.195604,3.3056,6398.81,6.3308,0.015859,0.017115
3060,3060,1.6365672e-4,1.154296,3.1718,6455.71,6.4343,0.014941,0.015896
3070,3070,1.6343752e-4,1.083082,2.9538,6296.45,6.2622,0.015732,0.015145
3080,3080,1.6321786e-4,1.116949,3.0555,6267.70,6.2215,0.015963,0.016783
3090,3090,1.629977e-4,1.196503,3.3085,5828.98,6.4195,0.015833,0.016823
3100,3100,1.6277708e-4,1.167964,3.2154,6367.22,6.4453,0.015745,0.016455
3110,3110,1.62556e-4,1.194511,3.3019,6352.09,6.3151,0.016625,0.016790
3120,3120,1.6233441e-4,1.112739,3.0427,6207.03,6.3828,0.016076,0.016115
3130,3130,1.621124e-4,1.249910,3.4900,6304.22,6.2932,0.016917,0.018160
3140,3140,1.6188988e-4,1.285825,3.6177,6296.15,6.2949,0.016255,0.018661
3150,3150,1.6166693e-4,1.280079,3.5969,5790.41,6.3173,0.015395,0.017439
