step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
710,710,1.9789426e-4,1.664222,5.2816,5908.52,6.3808,0.012846,0.024300
720,720,1.9783479e-4,1.491001,4.4415,6588.15,6.5663,0.011710,0.019823
730,730,1.9777448e-4,1.446954,4.2502,5873.69,6.3259,0.012090,0.020985
740,740,1.9771337e-4,1.501837,4.4899,6276.47,6.2375,0.012153,0.022690
750,750,1.9765143e-4,1.601359,4.9598,6444.56,6.3996,0.011771,0.022890
760,760,1.975887e-4,1.459321,4.3030,6062.94,6.2877,0.012187,0.021301
770,770,1.9752514e-4,1.416286,4.1218,6059.40,6.3147,0.012006,0.021439
780,780,1.9746076e-4,1.448100,4.2550,6423.31,6.4033,0.013266,0.022090
790,790,1.9739557e-4,1.432423,4.1888,6019.21,6.4990,0.013436,0.021338
800,800,1.9732956e-4,1.649862,5.2063,6420.21,6.3927,0.012036,0.023445
810,810,1.9726275e-4,1.463309,4.3202,6298.35,6.2702,0.011743,0.021306
820,820,1.9719511e-4,1.531269,4.6240,5847.99,6.3584,0.012904,0.022703
830,830,1.9712668e-4,1.535745,4.6448,6106.55,6.3535,0.012948,0.022023
840,840,1.9705744e-4,1.581902,4.8642,6530.57,6.4887,0.012307,0.022461
850,850,1.9698737e-4,1.517960,4.5629,6114.77,6.4274,0.012372,0.022094
860,860,1.969165e-4,1.659252,5.2554,6283.30,6.3191,0.012596,0.024197
870,870,1.9684482e-4,1.417307,4.1260,5943.44,6.3862,0.012032,0.021887
880,880,1.9677235e-4,1.444396,4.2393,6464.33,6.4117,0.012670,0.021132
890,890,1.9669905e-4,1.433739,4.1944,6369.01,6.3393,0.012905,0.022645
900,900,1.9662495e-4,1.565484,4.7850,6356.58,6.6298,0.012227,0.021684
910,910,1.9655006e-4,1.521480,4.5790,6613.88,6.5741,0.011969,0.021567
920,920,1.9647436e-4,1.403868,4.0709,5836.00,6.4550,0.012130,0.020407
930,930,1.9639783e-4,1.462394,4.3163,6401.16,6.3663,0.013502,0.022389
940,940,1.9632051e-4,1.467383,4.3379,5824.27,6.3192,0.013264,0.022507
950,950,1.962424e-4,1.589767,4.9026,6234.49,6.2540,0.013984,0.023951
960,960,1.9616348e-4,1.575895,4.8351,6359.43,6.3285,0.013263,0.022266
970,970,1.9608375e-4,1.246405,3.4778,6388.54,6.3587,0.012179,0.017710
980,980,1.9600324e-4,1.607980,4.9927,6204.14,6.2139,0.013590,0.024348
990,990,1.9592191e-4,1.415948,4.1204,6208.40,6.1758,0.012999,0.020510
1000,1000,1.9583979e-4,1.350833,3.8606,6201.15,6.1543,0.012863,0.019730
1010,1010,1.9575687e-4,1.428672,4.1732,5986.17,6.1594,0.013427,0.021381
1020,1020,1.9567317e-4,1.720010,5.5846,6215.15,6.1849,0.013232,0.024857
1030,1030,1.9558865e-4,1.647758,5.1953,6259.49,6.2206,0.012652,0.022635
1040,1040,1.9550335e-4,1.584159,4.8752,6246.27,6.2159,0.012669,0.021674
1050,1050,1.9541725e-4,1.376358,3.9605,6135.21,6.0959,0.012757,0.020286
1060,1060,1.9533036e-4,1.335845,3.8032,6116.26,6.0724,0.012919,0.020430
1070,1070,1.9524267e-4,1.386187,3.9996,5611.94,6.1606,0.013519,0.020494
1080,1080,1.9515419e-4,1.371152,3.9399,5971.60,6.1817,0.013709,0.020725
1090,1090,1.9506492e-4,1.481437,4.3993,6335.28,6.3020,0.013510,0.022416
1100,1100,1.9497485e-4,1.507722,4.5164,5699.39,6.2233,0.013990,0.021288
1110,1110,1.94884e-4,1.369337,3.9327,6232.47,6.1722,0.013424,0.021053
1120,1120,1.9479237e-4,1.369374,3.9329,6370.81,6.4668,0.013262,0.020548
1130,1130,1.9469995e-4,1.215673,3.3726,6357.38,6.3130,0.013481,0.018328
1140,1140,1.9460674e-4,1.415229,4.1174,5931.40,6.4656,0.014242,0.021021
1150,1150,1.9451273e-4,1.509584,4.5248,6487.21,6.4758,0.013434,0.021171
1160,1160,1.9441797e-4,1.338361,3.8128,6322.52,6.3176,0.013229,0.018566
1170,1170,1.9432239e-4,1.403843,4.0708,6365.24,6.3392,0.013764,0.019103
1180,1180,1.9422604e-4,1.616306,5.0345,6196.26,6.2809,0.013643,0.021700
1190,1190,1.9412891e-4,1.490241,4.4382,5937.58,6.2373,0.013620,0.020346
1200,1200,1.9403099e-4,1.344335,3.8356,6176.49,6.1144,0.013849,0.018955
1210,1210,1.939323e-4,1.335220,3.8008,6275.90,6.2551,0.013503,0.018743
1220,1220,1.9383284e-4,1.454013,4.2803,6243.28,6.3487,0.013904,0.020587
1230,1230,1.9373259e-4,1.437033,4.2082,6337.14,6.3063,0.013502,0.020132
1240,1240,1.9363155e-4,1.366973,3.9235,6060.86,6.2413,0.013492,0.019410
1250,1250,1.9352975e-4,1.319239,3.7406,5980.27,6.2963,0.013685,0.018730
1260,1260,1.9342717e-4,1.346045,3.8422,6301.80,6.2761,0.014198,0.019545
1270,1270,1.9332382e-4,1.241778,3.4618,6345.68,6.2904,0.014032,0.018635
1280,1280,1.932197e-4,1.310112,3.7066,5867.52,6.4247,0.014395,0.018676
1290,1290,1.931148e-4,1.312435,3.7152,6427.52,6.3888,0.013703,0.017538
1300,1300,1.9300914e-4,1.314218,3.7218,6402.78,6.3482,0.013721,0.018321
1310,1310,1.929027e-4,1.288580,3.6276,6384.00,6.3493,0.013737,0.018133
1320,1320,1.927955e-4,1.256954,3.5147,6336.89,6.2744,0.013995,0.018823
1330,1330,1.9268753e-4,1.247664,3.4822,6370.69,6.3484,0.013999,0.017917
1340,1340,1.9257878e-4,1.161653,3.1952,6293.22,6.2846,0.014045,0.017114
1350,1350,1.9246926e-4,1.168867,3.2183,5825.26,6.3907,0.015041,0.016863
1360,1360,1.92359e-4,1.550360,4.7132,6544.42,6.4849,0.015088,0.021141
1370,1370,1.9224797e-4,1.455781,4.2878,6491.27,6.4597,0.014558,0.018695
1380,1380,1.9213617e-4,1.419901,4.1367,6435.99,6.4234,0.013613,0.018554
1390,1390,1.9202361e-4,1.405519,4.0776,6497.69,6.4636,0.013908,0.018275
1400,1400,1.919103e-4,1.351521,3.8633,6045.41,6.3492,0.014292,0.018880
1410,1410,1.9179622e-4,1.339231,3.8161,6416.77,6.3695,0.013659,0.018514
1420,1420,1.9168138e-4,1.182132,3.2613,5824.56,6.3075,0.014004,0.016058
1430,1430,1.9156579e-4,1.226414,3.4090,6426.57,6.3829,0.014436,0.017819
1440,1440,1.9144944e-4,1.320528,3.7454,6333.09,6.2999,0.014881,0.019536
1450,1450,1.9133235e-4,1.301219,3.6738,5852.65,6.2966,0.014728,0.018243
1460,1460,1.9121448e-4,1.447806,4.2538,6320.41,6.2970,0.015174,0.020119
1470,1470,1.9109588e-4,1.319242,3.7406,5769.43,6.3335,0.015026,0.017790
1480,1480,1.9097653e-4,1.258978,3.5218,6365.81,6.2945,0.014752,0.017873
1490,1490,1.9085642e-4,1.390750,4.0179,5758.01,6.3101,0.015007,0.020643
1500,1500,1.9073555e-4,1.307162,3.6957,6405.85,6.3648,0.014247,0.018366
1510,1510,1.9061395e-4,1.310555,3.7082,6263.78,6.5158,0.014817,0.018302
1520,1520,1.9049158e-4,1.407129,4.0842,5966.92,6.4276,0.015541,0.020561
1530,1530,1.9036849e-4,1.420347,4.1386,5908.40,6.3260,0.014734,0.019787
1540,1540,1.9024465e-4,1.654996,5.2331,6617.42,6.6071,0.013748,0.020742
1550,1550,1.9012007e-4,1.466620,4.3346,6569.42,6.5502,0.013103,0.018189
1560,1560,1.8999475e-4,1.390632,4.0174,6664.80,6.6376,0.013642,0.017016
1570,1570,1.8986869e-4,1.429090,4.1749,6620.92,6.5645,0.013708,0.018936
1580,1580,1.8974188e-4,1.424912,4.1575,6552.66,6.5132,0.013628,0.019394
1590,1590,1.8961434e-4,1.285568,3.6167,6058.38,6.4920,0.013399,0.016881
1600,1600,1.8948606e-4,1.488208,4.4292,5990.65,6.5190,0.013963,0.020589
1610,1610,1.8935704e-4,1.457420,4.2949,6101.07,6.4567,0.014365,0.018711
1620,1620,1.892273e-4,1.377978,3.9669,6454.10,6.4277,0.014097,0.018471
1630,1630,1.8909683e-4,1.260358,3.5267,6507.06,6.4855,0.014560,0.017672
1640,1640,1.8896561e-4,1.384407,3.9925,6441.73,6.4030,0.015287,0.019779
1650,1650,1.8883367e-4,1.463338,4.3204,6192.01,6.3892,0.014781,0.019833
1660,1660,1.88701e-4,1.392100,4.0233,6266.65,6.2386,0.013728,0.019639
1670,1670,1.8856762e-4,1.351767,3.8642,6022.05,6.3494,0.013938,0.017969
1680,1680,1.8843349e-4,1.468306,4.3419,6450.25,6.4717,0.014219,0.019738
1690,1690,1.8829864e-4,1.390370,4.0163,6521.17,6.4945,0.014102,0.017772
1700,1700,1.8816307e-4,1.398436,4.0489,6436.10,6.4198,0.013768,0.018184
1710,1710,1.8802677e-4,1.324757,3.7613,6514.17,6.5655,0.013861,0.016668
1720,1720,1.8788976e-4,1.248387,3.4847,6416.34,6.3703,0.014392,0.017303
1730,1730,1.8775203e-4,1.268753,3.5564,6037.15,6.3185,0.015110,0.017679
1740,1740,1.8761356e-4,1.430091,4.1791,6399.21,6.3706,0.014604,0.019269
1750,1750,1.874744e-4,1.236166,3.4424,5655.50,6.2432,0.014334,0.016942
1760,1760,1.8733453e-4,1.128219,3.0901,6270.16,6.2336,0.014704,0.016314
1770,1770,1.8719393e-4,1.174239,3.2357,5847.50,6.1999,0.015067,0.019011
1780,1780,1.8705262e-4,1.300709,3.6719,6326.50,6.2933,0.014917,0.019555
1790,1790,1.869106e-4,1.389189,4.0116,5933.71,6.2001,0.015407,0.020098
1800,1800,1.8676787e-4,1.315792,3.7277,5719.72,6.2005,0.015155,0.019308
1810,1810,1.8662443e-4,1.295252,3.6519,6022.40,6.3629,0.014944,0.018433
1820,1820,1.8648028e-4,1.428744,4.1735,6327.33,6.3027,0.015210,0.020079
1830,1830,1.8633543e-4,1.281158,3.6008,6195.80,6.2842,0.015340,0.018784
1840,1840,1.8618988e-4,1.399724,4.0541,6376.76,6.3594,0.014782,0.019623
1850,1850,1.8604362e-4,1.314801,3.7240,5931.46,6.3348,0.014951,0.019169
1860,1860,1.8589666e-4,1.373655,3.9498,6358.32,6.3770,0.015303,0.018968
1870,1870,1.85749e-4,1.287370,3.6232,6387.89,6.3507,0.014690,0.018035
1880,1880,1.8560066e-4,1.341759,3.8258,6331.29,6.3091,0.015076,0.019185
1890,1890,1.854516e-4,1.271154,3.5650,6423.66,6.5634,0.015354,0.019473
1900,1900,1.8530183e-4,1.291722,3.6390,6539.67,6.6159,0.015420,0.018088
1910,1910,1.8515141e-4,1.404957,4.0754,6467.54,6.4474,0.015380,0.020057
1920,1920,1.8500026e-4,1.297340,3.6596,6457.42,6.4198,0.014167,0.017496
1930,1930,1.8484844e-4,1.257599,3.5170,6450.73,6.4382,0.014421,0.017010
1940,1940,1.8469592e-4,1.267490,3.5519,6509.02,6.4976,0.014525,0.017430
1950,1950,1.8454272e-4,1.304423,3.6856,6322.94,6.2898,0.014931,0.018067
1960,1960,1.8438883e-4,1.392393,4.0245,6117.56,6.4237,0.015657,0.018550
1970,1970,1.8423426e-4,1.305615,3.6900,6050.75,6.4327,0.015131,0.016639
1980,1980,1.8407899e-4,1.451258,4.2685,6404.20,6.3830,0.015466,0.019658
1990,1990,1.8392305e-4,1.407281,4.0848,6039.61,6.3890,0.015008,0.018640
2000,2000,1.8376643e-4,1.251243,3.4947,6513.78,6.4721,0.014784,0.016702
2010,2010,1.8360914e-4,1.351794,3.8644,6473.03,6.4266,0.014669,0.018946
2020,2020,1.8345116e-4,1.384626,3.9933,6551.57,6.5159,0.014129,0.018193
2030,2030,1.8329252e-4,1.338049,3.8116,6156.59,6.4620,0.014103,0.017560
2040,2040,1.8313319e-4,1.192474,3.2952,6279.46,6.2441,0.014315,0.016337
2050,2050,1.8297319e-4,1.226381,3.4089,5930.37,6.2093,0.015668,0.018460
2060,2060,1.8281252e-4,1.280539,3.5986,5815.13,6.2694,0.016052,0.017892
2070,2070,1.8265119e-4,1.338885,3.8148,6279.90,6.2603,0.015412,0.017980
2080,2080,1.8248918e-4,1.265668,3.5455,6332.98,6.3108,0.015082,0.016915
2090,2090,1.823265e-4,1.283769,3.6102,6128.63,6.0906,0.015076,0.019241
2100,2100,1.8216317e-4,1.226318,3.4087,6206.05,6.1735,0.015119,0.018116
2110,2110,1.8199917e-4,1.508223,4.5187,5879.43,6.2753,0.016059,0.021561
2120,2120,1.8183452e-4,1.366624,3.9221,5788.87,6.2071,0.015824,0.018297
2130,2130,1.816692e-4,1.245280,3.4739,5977.96,6.2553,0.015295,0.016901
2140,2140,1.8150322e-4,1.437396,4.2097,6552.01,6.5164,0.015589,0.019101
2150,2150,1.8133657e-4,1.352010,3.8652,5852.01,6.3412,0.015391,0.018370
2160,2160,1.811693e-4,1.369172,3.9321,6063.20,6.3614,0.015162,0.018307
2170,2170,1.8100135e-4,1.353613,3.8714,5913.03,6.2564,0.014487,0.017895
2180,2180,1.8083275e-4,1.362998,3.9079,6287.76,6.2548,0.015326,0.018792
2190,2190,1.8066351e-4,1.283338,3.6087,6152.16,6.2860,0.014841,0.017280
2200,2200,1.8049362e-4,1.281298,3.6013,6322.91,6.2690,0.016089,0.017999
2210,2210,1.8032308e-4,1.265393,3.5445,5721.95,6.2895,0.016541,0.018779
2220,2220,1.8015191e-4,1.192550,3.2955,5988.71,6.2678,0.015599,0.016708
2230,2230,1.7998008e-4,1.303955,3.6838,6109.97,6.2242,0.015507,0.020007
2240,2240,1.7980761e-4,1.299581,3.6678,5899.76,6.2852,0.015732,0.019042
2250,2250,1.796345e-4,1.255017,3.5079,6587.74,6.5608,0.015087,0.016641
2260,2260,1.7946075e-4,1.139946,3.1266,6458.18,6.4418,0.015269,0.016496
2270,2270,1.7928638e-4,1.214283,3.3679,6415.17,6.3865,0.015922,0.019337
2280,2280,1.7911136e-4,1.121134,3.0683,6479.45,6.4480,0.015455,0.016283
2290,2290,1.789357e-4,1.240446,3.4572,6297.85,6.6760,0.015199,0.015985
2300,2300,1.7875944e-4,1.318785,3.7389,6213.17,6.4644,0.016455,0.018993
2310,2310,1.7858252e-4,1.266364,3.5479,6652.00,6.6017,0.015936,0.017254
2320,2320,1.78405e-4,1.284073,3.6113,6552.60,6.5068,0.015806,0.017710
2330,2330,1.7822682e-4,1.222233,3.3948,6528.27,6.4814,0.015770,0.016681
2340,2340,1.7804805e-4,1.222357,3.3952,6423.58,6.3849,0.016267,0.018028
2350,2350,1.7786864e-4,1.306421,3.6929,5967.69,6.5176,0.015819,0.018149
2360,2360,1.776886e-4,1.266428,3.5482,6395.72,6.3535,0.015598,0.017938
2370,2370,1.7750796e-4,1.166214,3.2098,6202.96,6.3825,0.015646,0.016868
2380,2380,1.773267e-4,1.250513,3.4921,5995.93,6.4643,0.016078,0.016948
2390,2390,1.7714482e-4,1.394145,4.0315,6163.43,6.4905,0.016033,0.019968
2400,2400,1.7696233e-4,1.247729,3.4824,6193.07,6.4019,0.015699,0.017916
2410,2410,1.7677923e-4,1.085848,2.9620,6315.99,6.2610,0.015990,0.016059
2420,2420,1.7659551e-4,1.115537,3.0512,6287.20,6.2469,0.016053,0.017029
2430,2430,1.7641118e-4,1.212946,3.3634,6045.12,6.3191,0.015972,0.018276
2440,2440,1.7622625e-4,1.384029,3.9909,6339.83,6.5167,0.016807,0.020157
2450,2450,1.7604073e-4,1.248367,3.4846,6357.77,6.5549,0.016417,0.018001
2460,2460,1.7585458e-4,1.228801,3.4171,6423.65,6.4049,0.015607,0.017108
2470,2470,1.7566787e-4,1.204269,3.3343,6391.39,6.3579,0.015091,0.017538
2480,2480,1.7548053e-4,1.441173,4.2256,5929.29,6.3101,0.017074,0.020465
2490,2490,1.7529259e-4,1.460055,4.3062,6309.66,6.2693,0.016036,0.019736
2500,2500,1.7510407e-4,1.348739,3.8526,6427.57,6.4655,0.015740,0.016682
2510,2510,1.7491495e-4,1.495699,4.4625,6253.96,6.4687,0.016113,0.019023
2520,2520,1.7472524e-4,1.204315,3.3345,6362.21,6.2752,0.015265,0.015353
2530,2530,1.7453494e-4,1.143064,3.1364,6079.77,6.5575,0.015339,0.014665
2540,2540,1.7434405e-4,1.129118,3.0929,6622.05,6.5618,0.015253,0.016347
2550,2550,1.7415259e-4,1.122243,3.0717,6603.89,6.5287,0.015981,0.015994
2560,2560,1.7396052e-4,1.240939,3.4589,6621.39,6.6124,0.015224,0.017550
2570,2570,1.7376788e-4,1.267654,3.5525,6608.74,6.5946,0.015732,0.016690
2580,2580,1.7357468e-4,1.357672,3.8871,6600.75,6.5547,0.016747,0.017632
2590,2590,1.7338087e-4,1.287983,3.6255,6592.87,6.5519,0.015496,0.017120
2600,2600,1.731865e-4,1.348698,3.8524,5869.37,6.4863,0.016077,0.017680
2610,2610,1.7299155e-4,1.233188,3.4322,6508.72,6.4595,0.016358,0.016547
2620,2620,1.7279603e-4,1.285132,3.6151,6439.68,6.3663,0.016449,0.018664
2630,2630,1.7259993e-4,1.076579,2.9346,6486.42,6.4486,0.015995,0.014398
2640,2640,1.7240328e-4,1.153895,3.1705,6569.03,6.5333,0.015580,0.015603
2650,2650,1.7220606e-4,1.312876,3.7168,6182.70,6.6559,0.016200,0.017823
2660,2660,1.7200827e-4,1.346249,3.8430,6681.32,6.6347,0.015660,0.017811
2670,2670,1.7180992e-4,1.395366,4.0365,6375.53,6.5272,0.015409,0.017838
2680,2680,1.71611e-4,1.461171,4.3110,6335.65,6.3159,0.016005,0.020013
2690,2690,1.7141152e-4,1.251445,3.4954,6479.29,6.4441,0.015223,0.015881
2700,2700,1.712115e-4,1.126663,3.0853,6422.37,6.3899,0.015611,0.016147
2710,2710,1.7101092e-4,1.244643,3.4717,5810.48,6.3663,0.016904,0.017499
2720,2720,1.7080978e-4,1.270061,3.5611,6594.72,6.5755,0.016043,0.016375
2730,2730,1.706081e-4,1.281927,3.6036,6372.35,6.4915,0.015927,0.017675
2740,2740,1.7040587e-4,1.175760,3.2406,5989.33,6.3371,0.015636,0.016008
2750,2750,1.7020307e-4,1.239591,3.4542,5868.53,6.3930,0.016079,0.016922
2760,2760,1.6999975e-4,1.428314,4.1717,6327.39,6.2893,0.017487,0.020705
2770,2770,1.6979588e-4,1.238890,3.4518,5835.63,6.1783,0.016218,0.018080
2780,2780,1.6959147e-4,1.326566,3.7681,6415.83,6.3649,0.016201,0.018963
2790,2790,1.6938652e-4,1.265486,3.5448,6474.68,6.4332,0.016161,0.017544
2800,2800,1.6918103e-4,1.308152,3.6993,6775.63,6.7796,0.016804,0.017544
2810,2810,1.6897502e-4,1.204345,3.3346,6157.10,6.6256,0.016175,0.015946
2820,2820,1.6876846e-4,1.260020,3.5255,6338.87,6.7181,0.016470,0.016814
2830,2830,1.6856137e-4,1.240997,3.4591,6751.00,6.7300,0.016726,0.016497
2840,2840,1.6835376e-4,1.229809,3.4206,6529.78,6.6798,0.016280,0.016267
2850,2850,1.6814562e-4,1.197709,3.3125,6558.93,6.5347,0.015731,0.016446
2860,2860,1.6793695e-4,1.148769,3.1543,6632.33,6.5517,0.016051,0.015674
2870,2870,1.6772778e-4,1.080342,2.9457,5873.18,6.4529,0.015360,0.015074
2880,2880,1.6751807e-4,1.213710,3.3659,6298.34,6.2459,0.016322,0.018315
2890,2890,1.6730784e-4,1.118738,3.0610,6451.53,6.4139,0.015595,0.015684
2900,2900,1.670971e-4,1.238926,3.4519,6443.88,6.7195,0.015534,0.016620
2910,2910,1.6688583e-4,1.229558,3.4197,6786.75,6.7420,0.015903,0.015693
2920,2920,1.6667407e-4,1.181460,3.2591,6573.21,6.5210,0.015985,0.015676
2930,2930,1.6646179e-4,1.166477,3.2107,5976.16,6.4417,0.016338,0.015505
2940,2940,1.6624901e-4,1.141237,3.1306,6343.00,6.3418,0.016114,0.015492
2950,2950,1.6603571e-4,1.323976,3.7583,6310.46,6.3727,0.016369,0.018178
2960,2960,1.6582191e-4,1.279763,3.5958,6253.95,6.2236,0.016299,0.018628
2970,2970,1.6560762e-4,1.145229,3.1432,5730.25,6.2865,0.015730,0.016226
2980,2980,1.6539282e-4,1.301071,3.6732,5967.35,6.4214,0.016452,0.017086
2990,2990,1.6517752e-4,1.090454,2.9756,6411.97,6.3635,0.015165,0.014626
3000,3000,1.6496175e-4,1.085353,2.9605,6343.18,6.3075,0.015829,0.015186
3010,3010,1.6474546e-4,1.138875,3.1233,6383.10,6.3226,0.016185,0.015879
3020,3020,1.6452868e-4,1.080939,2.9474,5859.82,6.1899,0.016256,0.015783
3030,3030,1.6431142e-4,1.252312,3.4984,6329.39,6.2962,0.017001,0.018199
3040,3040,1.6409367e-4,1.158381,3.1848,6373.79,6.3342,0.015842,0.015855
3050,3050,1.6387545e-4,1.193457,3.2985,6327.73,6.2605,0.016277,0.016707
3060,3060,1.6365672e-4,1.148229,3.1526,6425.31,6.4041,0.015623,0.015211
3070,3070,1.6343752e-4,1.078584,2.9405,6320.67,6.2863,0.016018,0.014758
3080,3080,1.6321786e-4,1.122539,3.0726,6284.86,6.2386,0.016444,0.016488
3090,3090,1.629977e-4,1.192899,3.2966,5808.59,6.3971,0.016789,0.016249
3100,3100,1.6277708e-4,1.165435,3.2073,6336.96,6.4146,0.016190,0.015401
3110,3110,1.62556e-4,1.177624,3.2467,6391.85,6.3546,0.017025,0.015848
3120,3120,1.6233441e-4,1.106805,3.0247,6181.17,6.3562,0.016361,0.015082
3130,3130,1.621124e-4,1.247642,3.4821,6267.39,6.2564,0.017479,0.017610
3140,3140,1.6188988e-4,1.288529,3.6274,6323.50,6.3223,0.016896,0.018163
3150,3150,1.6166693e-4,1.262027,3.5326,5784.03,6.3103,0.016078,0.017399
