step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
710,710,1.9789426e-4,1.624325,5.0750,22243.47,24.0216,0.015954,0.008207
720,720,1.9783479e-4,1.450477,4.2651,24471.45,24.3905,0.013305,0.006715
730,730,1.9777448e-4,1.403844,4.0708,22082.22,23.7823,0.015134,0.007327
740,740,1.9771337e-4,1.422949,4.1493,23752.96,23.6054,0.015821,0.007531
750,750,1.9765143e-4,1.551227,4.7173,24076.37,23.9083,0.014813,0.007531
760,760,1.975887e-4,1.421941,4.1452,22840.08,23.6867,0.014237,0.006893
770,770,1.9752514e-4,1.361701,3.9028,22764.85,23.7240,0.015198,0.007350
780,780,1.9746076e-4,1.390270,4.0159,23949.36,23.8748,0.015216,0.007187
790,790,1.9739557e-4,1.378265,3.9680,22335.25,24.1157,0.014824,0.006965
800,800,1.9732956e-4,1.608394,4.9948,23975.36,23.8728,0.014464,0.007508
810,810,1.9726275e-4,1.423736,4.1526,23948.49,23.8414,0.013760,0.007128
820,820,1.9719511e-4,1.468215,4.3415,21949.81,23.8656,0.015265,0.007581
830,830,1.9712668e-4,1.483071,4.4065,22921.55,23.8485,0.014415,0.007126
840,840,1.9705744e-4,1.523992,4.5905,24000.48,23.8468,0.013521,0.007153
850,850,1.9698737e-4,1.463597,4.3215,22745.40,23.9081,0.014280,0.007496
860,860,1.969165e-4,1.587773,4.8928,23529.23,23.6633,0.014362,0.007664
870,870,1.9684482e-4,1.360367,3.8976,21929.46,23.5632,0.014326,0.007115
880,880,1.9677235e-4,1.402620,4.0658,23943.67,23.7489,0.015158,0.007446
890,890,1.9669905e-4,1.360059,3.8964,23727.04,23.6163,0.014732,0.007176
900,900,1.9662495e-4,1.518322,4.5646,23213.13,24.2109,0.013470,0.007401
910,910,1.9655006e-4,1.474318,4.3681,24196.26,24.0506,0.013266,0.007023
920,920,1.9647436e-4,1.349897,3.8570,21596.73,23.8875,0.013277,0.006713
930,930,1.9639783e-4,1.422211,4.1463,23807.88,23.6784,0.014330,0.007221
940,940,1.9632051e-4,1.422827,4.1488,21913.68,23.7758,0.014142,0.007045
950,950,1.962424e-4,1.515051,4.5497,23358.28,23.4315,0.014783,0.007291
960,960,1.9616348e-4,1.513521,4.5427,23646.25,23.5313,0.014527,0.007186
970,970,1.9608375e-4,1.175098,3.2385,23757.51,23.6467,0.013400,0.006115
980,980,1.9600324e-4,1.546473,4.6949,23485.37,23.5221,0.015512,0.007814
990,990,1.9592191e-4,1.368545,3.9296,23728.96,23.6045,0.013345,0.006437
1000,1000,1.9583979e-4,1.284978,3.6146,23730.70,23.5513,0.014231,0.006648
1010,1010,1.9575687e-4,1.378510,3.9690,22905.13,23.5680,0.014772,0.006863
1020,1020,1.9567317e-4,1.658172,5.2497,23754.70,23.6393,0.014560,0.007721
1030,1030,1.9558865e-4,1.592281,4.9149,23870.21,23.7219,0.013536,0.006900
1040,1040,1.9550335e-4,1.520009,4.5723,23831.57,23.7158,0.014003,0.006927
1050,1050,1.9541725e-4,1.321454,3.7489,23671.94,23.5203,0.014053,0.009488
1060,1060,1.9533036e-4,1.266947,3.5500,23660.56,23.4908,0.014379,0.006739
1070,1070,1.9524267e-4,1.329282,3.7783,21485.40,23.5860,0.014206,0.006683
1080,1080,1.9515419e-4,1.288277,3.6265,22851.51,23.6554,0.014392,0.006944
1090,1090,1.9506492e-4,1.414839,4.1158,24104.28,23.9778,0.014284,0.007273
1100,1100,1.9497485e-4,1.450656,4.2659,21782.09,23.7842,0.015028,0.007425
1110,1110,1.94884e-4,1.309933,3.7059,23868.90,23.6381,0.014531,0.006831
1120,1120,1.9479237e-4,1.324937,3.7619,23725.19,24.0827,0.013376,0.006685
1130,1130,1.9469995e-4,1.147117,3.1491,23926.90,23.7598,0.013760,0.006152
1140,1140,1.9460674e-4,1.373120,3.9476,22051.75,24.0377,0.014587,0.007350
1150,1150,1.9451273e-4,1.451604,4.2700,24276.46,24.2339,0.012758,0.006770
1160,1160,1.9441797e-4,1.282781,3.6067,23946.62,23.9279,0.012647,0.006283
1170,1170,1.9432239e-4,1.370285,3.9365,24058.88,23.9606,0.013403,0.006622
1180,1180,1.9422604e-4,1.546102,4.6931,23586.39,23.9086,0.013298,0.006805
1190,1190,1.9412891e-4,1.440629,4.2234,22639.72,23.7824,0.012640,0.006388
1200,1200,1.9403099e-4,1.266310,3.5477,23799.66,23.5604,0.013415,0.006295
1210,1210,1.939323e-4,1.279227,3.5939,23945.53,23.8663,0.012981,0.006322
1220,1220,1.9383284e-4,1.408820,4.0911,23570.03,23.9679,0.013573,0.006708
1230,1230,1.9373259e-4,1.403730,4.0704,24058.63,23.9417,0.012550,0.006350
1240,1240,1.9363155e-4,1.304012,3.6840,23183.18,23.8733,0.013173,0.006459
1250,1250,1.9352975e-4,1.279317,3.5942,22764.70,23.9678,0.013739,0.006694
1260,1260,1.9342717e-4,1.294019,3.6474,23971.26,23.8733,0.013511,0.006412
1270,1270,1.9332382e-4,1.194502,3.3019,24114.05,23.9040,0.013110,0.006116
1280,1280,1.932197e-4,1.261358,3.5302,22071.38,24.1671,0.013651,0.006419
1290,1290,1.931148e-4,1.275240,3.5796,24252.16,24.1062,0.012588,0.006055
1300,1300,1.9300914e-4,1.275930,3.5820,24185.51,23.9794,0.012525,0.006160
1310,1310,1.929027e-4,1.259807,3.5247,24137.58,24.0063,0.012452,0.005969
1320,1320,1.927955e-4,1.203870,3.3330,24090.34,23.8527,0.012235,0.005934
1330,1330,1.9268753e-4,1.212572,3.3621,24148.60,24.0640,0.012502,0.006032
1340,1340,1.9257878e-4,1.141966,3.1329,23960.61,23.9279,0.012259,0.005546
1350,1350,1.9246926e-4,1.125836,3.0828,22004.37,24.1402,0.012707,0.005627
1360,1360,1.92359e-4,1.516505,4.5563,24474.45,24.2518,0.013371,0.006858
1370,1370,1.9224797e-4,1.396928,4.0428,24283.18,24.1652,0.012455,0.005941
1380,1380,1.9213617e-4,1.387771,4.0059,24149.85,24.1028,0.012319,0.006171
1390,1390,1.9202361e-4,1.369597,3.9338,24314.21,24.1867,0.012237,0.006041
1400,1400,1.919103e-4,1.302456,3.6783,22763.94,23.9080,0.013159,0.006238
1410,1410,1.9179622e-4,1.276710,3.5848,24127.08,23.9493,0.012320,0.006049
1420,1420,1.9168138e-4,1.140166,3.1273,22023.51,23.8495,0.012555,0.005558
1430,1430,1.9156579e-4,1.199746,3.3193,24133.57,23.9697,0.013019,0.006040
1440,1440,1.9144944e-4,1.287672,3.6243,23967.93,23.8422,0.012982,0.006348
1450,1450,1.9133235e-4,1.257474,3.5165,22183.53,23.8663,0.013120,0.006142
1460,1460,1.9121448e-4,1.365281,3.9168,23948.59,23.8600,0.012693,0.006255
1470,1470,1.9109588e-4,1.283468,3.6091,21817.12,23.9502,0.012610,0.005880
1480,1480,1.9097653e-4,1.211822,3.3596,24154.96,23.8844,0.013010,0.005908
1490,1490,1.9085642e-4,1.330803,3.7841,21772.85,23.8607,0.012945,0.006429
1500,1500,1.9073555e-4,1.258215,3.5191,24118.08,23.9636,0.012132,0.005917
1510,1510,1.9061395e-4,1.279778,3.5958,23191.07,24.1240,0.012916,0.006354
1520,1520,1.9049158e-4,1.374238,3.9521,22271.41,23.9911,0.013423,0.006536
1530,1530,1.9036849e-4,1.376234,3.9600,22162.47,23.7290,0.012830,0.006261
1540,1540,1.9024465e-4,1.612154,5.0136,24165.81,24.1281,0.012972,0.007010
1550,1550,1.9012007e-4,1.433315,4.1926,24207.48,24.1368,0.011628,0.005964
1560,1560,1.8999475e-4,1.350648,3.8599,24307.98,24.2087,0.012004,0.005894
1570,1570,1.8986869e-4,1.375816,3.9583,24155.04,23.9492,0.011991,0.006030
1580,1580,1.8974188e-4,1.366349,3.9210,24052.76,23.9080,0.011913,0.006103
1590,1590,1.8961434e-4,1.246845,3.4793,22393.10,23.9960,0.011801,0.005821
1600,1600,1.8948606e-4,1.431466,4.1848,22150.23,24.1040,0.012453,0.006212
1610,1610,1.8935704e-4,1.397054,4.0433,22703.04,24.0264,0.012628,0.006101
1620,1620,1.892273e-4,1.312615,3.7159,23934.60,23.8368,0.012906,0.006214
1630,1630,1.8909683e-4,1.211156,3.3574,24050.54,23.9709,0.012738,0.005944
1640,1640,1.8896561e-4,1.327524,3.7717,23965.28,23.8211,0.013260,0.006568
1650,1650,1.8883367e-4,1.400515,4.0573,23092.23,23.8275,0.012900,0.006477
1660,1660,1.88701e-4,1.318177,3.7366,23634.55,23.5289,0.012526,0.006087
1670,1670,1.8856762e-4,1.289890,3.6324,22587.58,23.8156,0.012741,0.006056
1680,1680,1.8843349e-4,1.440080,4.2210,23885.15,23.9647,0.012997,0.006824
1690,1690,1.8829864e-4,1.358638,3.8909,24198.00,24.0992,0.012127,0.005899
1700,1700,1.8816307e-4,1.354068,3.8731,24077.39,24.0164,0.012404,0.006281
1710,1710,1.8802677e-4,1.294546,3.6493,24045.55,24.2349,0.012466,0.005888
1720,1720,1.8788976e-4,1.198543,3.3153,24217.34,24.0436,0.012958,0.005855
1730,1730,1.8775203e-4,1.223085,3.3977,22832.41,23.8966,0.013243,0.005757
1740,1740,1.8761356e-4,1.379070,3.9712,24125.04,24.0172,0.012564,0.005970
1750,1750,1.874744e-4,1.190775,3.2896,21529.21,23.7666,0.012694,0.005698
1760,1760,1.8733453e-4,1.088418,2.9696,23930.20,23.7908,0.012959,0.005537
1770,1770,1.8719393e-4,1.130061,3.0958,22349.38,23.6962,0.013690,0.005980
1780,1780,1.8705262e-4,1.242811,3.4653,26501.56,26.3625,0.012882,0.006031
1790,1790,1.869106e-4,1.335570,3.8022,26249.36,27.4279,0.013369,0.006876
1800,1800,1.8676787e-4,1.255816,3.5107,30196.78,32.7350,0.012992,0.006293
1810,1810,1.8662443e-4,1.263546,3.5379,31047.48,32.8030,0.013057,0.005842
1820,1820,1.8648028e-4,1.378870,3.9704,33052.47,32.9239,0.013106,0.006441
1830,1830,1.8633543e-4,1.225878,3.4072,32213.85,32.6733,0.012603,0.005842
1840,1840,1.8618988e-4,1.358797,3.8915,32723.57,32.6343,0.012926,0.006369
1850,1850,1.8604362e-4,1.272645,3.5703,30599.86,32.6807,0.012787,0.006027
1860,1860,1.8589666e-4,1.319757,3.7425,32687.72,32.7838,0.012764,0.006096
1870,1870,1.85749e-4,1.230586,3.4232,32620.59,32.4306,0.012581,0.005792
1880,1880,1.8560066e-4,1.271229,3.5652,27146.00,27.0509,0.013019,0.005986
1890,1890,1.854516e-4,1.238687,3.4511,25520.73,26.0759,0.012042,0.005925
1900,1900,1.8530183e-4,1.229123,3.4182,25859.40,26.1609,0.012107,0.005584
1910,1910,1.8515141e-4,1.327623,3.7721,26220.71,26.1390,0.012166,0.006065
1920,1920,1.8500026e-4,1.247673,3.4822,26399.62,26.2458,0.011736,0.005579
1930,1930,1.8484844e-4,1.215621,3.3724,26116.30,26.0654,0.011756,0.005403
1940,1940,1.8469592e-4,1.235062,3.4386,25985.08,25.9395,0.011787,0.005497
1950,1950,1.8454272e-4,1.249043,3.4870,25774.71,25.6395,0.012459,0.005764
1960,1960,1.8438883e-4,1.345454,3.8399,24572.94,25.8026,0.013009,0.006055
1970,1970,1.8423426e-4,1.269731,3.5599,24229.59,25.7590,0.011823,0.005608
1980,1980,1.8407899e-4,1.396815,4.0423,25811.70,25.7263,0.012634,0.006318
1990,1990,1.8392305e-4,1.342273,3.8277,24292.04,25.6974,0.012199,0.005914
2000,2000,1.8376643e-4,1.214445,3.3684,26019.48,25.8528,0.011995,0.005450
2010,2010,1.8360914e-4,1.295909,3.6543,26424.78,26.2352,0.012122,0.005816
2020,2020,1.8345116e-4,1.352290,3.8663,26150.59,26.0084,0.011624,0.005800
2030,2030,1.8329252e-4,1.298199,3.6627,24731.34,25.9583,0.011525,0.005799
2040,2040,1.8313319e-4,1.126988,3.0863,25645.65,25.5012,0.011618,0.005236
2050,2050,1.8297319e-4,1.171107,3.2256,24319.88,25.4638,0.012992,0.005884
2060,2060,1.8281252e-4,1.247531,3.4817,23686.15,25.5366,0.012799,0.005919
2070,2070,1.8265119e-4,1.291010,3.6365,25551.07,25.4715,0.011842,0.005645
2080,2080,1.8248918e-4,1.217758,3.3796,25663.43,25.5735,0.012041,0.005600
2090,2090,1.823265e-4,1.212783,3.3628,25362.20,25.2047,0.012909,0.006038
2100,2100,1.8216317e-4,1.156004,3.1772,26031.48,25.8949,0.012254,0.005828
2110,2110,1.8199917e-4,1.447577,4.2528,24499.73,26.1494,0.013018,0.006758
2120,2120,1.8183452e-4,1.308499,3.7006,24279.24,26.0335,0.011945,0.005546
2130,2130,1.816692e-4,1.209920,3.3532,24690.35,25.8358,0.011995,0.005637
2140,2140,1.8150322e-4,1.402256,4.0644,27225.95,27.0779,0.012204,0.006082
2150,2150,1.8133657e-4,1.295492,3.6528,24808.04,26.8819,0.011879,0.005673
2160,2160,1.811693e-4,1.318473,3.7377,25089.05,26.3229,0.012205,0.005915
2170,2170,1.8100135e-4,1.299596,3.6678,25156.68,26.6175,0.012289,0.005655
2180,2180,1.8083275e-4,1.282172,3.6045,26071.94,25.9352,0.012145,0.005877
2190,2190,1.8066351e-4,1.222142,3.3945,25699.90,26.2589,0.012016,0.005631
2200,2200,1.8049362e-4,1.231006,3.4247,26322.72,26.0984,0.012901,0.006132
2210,2210,1.8032308e-4,1.249724,3.4894,23752.72,26.1086,0.013089,0.005964
2220,2220,1.8015191e-4,1.143407,3.1374,24987.48,26.1521,0.011872,0.005262
2230,2230,1.7998008e-4,1.241427,3.4605,25684.81,26.1652,0.013277,0.006256
2240,2240,1.7980761e-4,1.241944,3.4623,24899.11,26.5259,0.012752,0.006015
2250,2250,1.796345e-4,1.211766,3.3594,27055.31,26.9448,0.011524,0.005432
2260,2260,1.7946075e-4,1.096349,2.9932,26460.86,26.3938,0.011789,0.005129
2270,2270,1.7928638e-4,1.138906,3.1233,26590.99,26.4721,0.012451,0.005632
2280,2280,1.7911136e-4,1.064418,2.8992,26383.60,26.2554,0.011713,0.004924
2290,2290,1.789357e-4,1.218644,3.3826,25471.51,27.0009,0.011489,0.005306
2300,2300,1.7875944e-4,1.261537,3.5308,25555.53,26.5890,0.012452,0.005619
2310,2310,1.7858252e-4,1.213584,3.3655,26405.18,26.2056,0.012104,0.005439
2320,2320,1.78405e-4,1.226679,3.4099,26355.51,26.1715,0.011929,0.005419
2330,2330,1.7822682e-4,1.177968,3.2478,26090.07,25.9029,0.011974,0.005379
2340,2340,1.7804805e-4,1.172318,3.2295,25902.00,25.7461,0.012134,0.005535
2350,2350,1.7786864e-4,1.231262,3.4255,24448.06,26.7010,0.012434,0.005575
2360,2360,1.776886e-4,1.203268,3.3310,26685.13,26.5091,0.012044,0.005482
2370,2370,1.7750796e-4,1.126771,3.0857,25405.53,26.1407,0.012012,0.005455
2380,2380,1.773267e-4,1.208851,3.3496,25086.29,27.0461,0.012394,0.005720
2390,2390,1.7714482e-4,1.340286,3.8201,25299.96,26.6425,0.012578,0.005938
2400,2400,1.7696233e-4,1.198004,3.3135,25584.36,26.4470,0.012510,0.005666
2410,2410,1.7677923e-4,1.053852,2.8687,26056.35,25.8293,0.012523,0.005238
2420,2420,1.7659551e-4,1.075709,2.9321,25823.52,25.6581,0.012239,0.005245
2430,2430,1.7641118e-4,1.151231,3.1621,24615.21,25.7309,0.012104,0.005481
2440,2440,1.7622625e-4,1.313803,3.7203,25039.38,25.7381,0.012692,0.005901
2450,2450,1.7604073e-4,1.183577,3.2660,24862.78,25.6338,0.012296,0.005504
2460,2460,1.7585458e-4,1.178026,3.2480,25901.63,25.8260,0.011966,0.005389
2470,2470,1.7566787e-4,1.137398,3.1186,25886.43,25.7506,0.011690,0.005343
2480,2480,1.7548053e-4,1.385741,3.9978,24088.34,25.6355,0.012907,0.006360
2490,2490,1.7529259e-4,1.381342,3.9802,25838.61,25.6731,0.011981,0.005911
2500,2500,1.7510407e-4,1.301113,3.6734,25907.54,26.0602,0.012066,0.005612
2510,2510,1.7491495e-4,1.441307,4.2262,25198.39,26.0638,0.012193,0.006126
2520,2520,1.7472524e-4,1.172514,3.2301,25981.87,25.6265,0.011912,0.004989
2530,2530,1.7453494e-4,1.105774,3.0216,24136.39,26.0329,0.012160,0.005022
2540,2540,1.7434405e-4,1.091944,2.9801,26072.99,25.8358,0.011846,0.005246
2550,2550,1.7415259e-4,1.071358,2.9193,25936.89,25.6414,0.012021,0.005022
2560,2560,1.7396052e-4,1.203263,3.3310,26097.23,26.0616,0.011559,0.005389
2570,2570,1.7376788e-4,1.227656,3.4132,26208.24,26.1521,0.011909,0.005390
2580,2580,1.7357468e-4,1.313623,3.7196,26196.63,26.0137,0.012263,0.005638
2590,2590,1.7338087e-4,1.226142,3.4081,26181.00,26.0184,0.011589,0.005301
2600,2600,1.731865e-4,1.278009,3.5895,23551.97,26.0276,0.012431,0.005847
2610,2610,1.7299155e-4,1.193602,3.2989,26104.86,25.9075,0.012283,0.005302
2620,2620,1.7279603e-4,1.203007,3.3301,25969.12,25.6733,0.012198,0.005526
2630,2630,1.7259993e-4,1.030857,2.8035,25854.67,25.7041,0.011433,0.004486
2640,2640,1.7240328e-4,1.102710,3.0123,25867.06,25.7264,0.012335,0.005051
2650,2650,1.7220606e-4,1.294976,3.6509,24161.15,26.0103,0.012533,0.005701
2660,2660,1.7200827e-4,1.311075,3.7102,26230.01,26.0469,0.011791,0.005395
2670,2670,1.7180992e-4,1.350672,3.8600,25339.45,25.9424,0.012017,0.005496
2680,2680,1.71611e-4,1.400142,4.0558,25706.91,25.6268,0.012717,0.005846
2690,2690,1.7141152e-4,1.196414,3.3082,25890.24,25.7494,0.011705,0.004979
2700,2700,1.712115e-4,1.070504,2.9168,25713.43,25.5835,0.012484,0.005292
2710,2710,1.7101092e-4,1.206692,3.3424,23461.55,25.7058,0.013455,0.005791
2720,2720,1.7080978e-4,1.216270,3.3746,26207.74,26.1312,0.011857,0.005362
2730,2730,1.706081e-4,1.227131,3.4114,25524.76,26.0021,0.011953,0.005550
2740,2740,1.7040587e-4,1.135532,3.1128,24212.46,25.6185,0.011625,0.004929
2750,2750,1.7020307e-4,1.182653,3.2630,23610.60,25.7205,0.012383,0.005471
2760,2760,1.6999975e-4,1.356057,3.8809,25656.23,25.5018,0.013134,0.006093
2770,2770,1.6979588e-4,1.169353,3.2199,23955.59,25.3624,0.012879,0.005398
2780,2780,1.6959147e-4,1.259817,3.5248,25940.60,25.7345,0.012669,0.006077
2790,2790,1.6938652e-4,1.222412,3.3954,26068.99,25.9020,0.011894,0.005736
2800,2800,1.6918103e-4,1.266697,3.5491,26062.48,26.0778,0.011864,0.005490
2810,2810,1.6897502e-4,1.175278,3.2390,23925.40,25.7457,0.012109,0.005216
2820,2820,1.6876846e-4,1.209255,3.3510,24460.07,25.9233,0.012369,0.005499
2830,2830,1.6856137e-4,1.208601,3.3488,26010.36,25.9293,0.012588,0.005670
2840,2840,1.6835376e-4,1.190697,3.2894,25241.50,25.8215,0.012076,0.005326
2850,2850,1.6814562e-4,1.143772,3.1386,26035.05,25.9388,0.012164,0.005379
2860,2860,1.6793695e-4,1.101406,3.0084,26367.12,26.0466,0.011929,0.004917
2870,2870,1.6772778e-4,1.036087,2.8182,23603.58,25.9336,0.011674,0.004926
2880,2880,1.6751807e-4,1.144356,3.1404,25718.68,25.5045,0.013130,0.005766
2890,2890,1.6730784e-4,1.078358,2.9398,26053.73,25.9020,0.011782,0.004951
2900,2900,1.670971e-4,1.183866,3.2670,25396.64,26.4829,0.011590,0.005201
2910,2910,1.6688583e-4,1.177023,3.2447,26493.79,26.3190,0.011557,0.005153
2920,2920,1.6667407e-4,1.115955,3.0525,26106.58,25.8992,0.011643,0.005008
2930,2930,1.6646179e-4,1.130014,3.0957,23986.29,25.8547,0.012471,0.005190
2940,2940,1.6624901e-4,1.094342,2.9872,25589.74,25.5847,0.012181,0.005159
2950,2950,1.6603571e-4,1.283300,3.6085,25822.82,26.0775,0.012785,0.005793
2960,2960,1.6582191e-4,1.205538,3.3386,25944.52,25.8185,0.012239,0.005254
2970,2970,1.6560762e-4,1.104660,3.0182,23555.44,25.8418,0.012157,0.004848
2980,2980,1.6539282e-4,1.260398,3.5268,24300.58,26.1494,0.012465,0.005458
2990,2990,1.6517752e-4,1.051546,2.8621,25898.19,25.7024,0.011764,0.004688
3000,3000,1.6496175e-4,1.041535,2.8336,25716.03,25.5712,0.012393,0.004824
3010,3010,1.6474546e-4,1.084064,2.9567,25910.15,25.6645,0.012179,0.005078
3020,3020,1.6452868e-4,1.017487,2.7662,24086.61,25.4432,0.011845,0.004828
3030,3030,1.6431142e-4,1.188869,3.2834,25731.50,25.5965,0.013181,0.005775
3040,3040,1.6409367e-4,1.113617,3.0454,25828.62,25.6682,0.012062,0.005016
3050,3050,1.6387545e-4,1.140373,3.1279,25916.05,25.6406,0.012311,0.005363
3060,3060,1.6365672e-4,1.105574,3.0210,26073.30,25.9870,0.011502,0.004889
3070,3070,1.6343752e-4,1.029399,2.7994,25792.83,25.6525,0.012285,0.004792
3080,3080,1.6321786e-4,1.057543,2.8793,25713.89,25.5245,0.012392,0.005074
3090,3090,1.629977e-4,1.151401,3.1626,23527.70,25.9113,0.012118,0.005329
3100,3100,1.6277708e-4,1.123020,3.0741,25739.05,26.0546,0.011990,0.005157
3110,3110,1.62556e-4,1.131235,3.0995,26232.51,26.0797,0.012404,0.005169
3120,3120,1.6233441e-4,1.051596,2.8622,25378.91,26.0976,0.011851,0.004890
3130,3130,1.621124e-4,1.189500,3.2854,25960.08,25.9145,0.013240,0.005785
3140,3140,1.6188988e-4,1.226585,3.4096,25861.39,25.8563,0.012639,0.005965
3150,3150,1.6166693e-4,1.218886,3.3834,23897.44,26.0718,0.012072,0.005547
