step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
250,250,1.9973796e-4,2.072665,7.9460,10045.29,10.4092,0.040869,0.017157
260,260,1.997166e-4,1.889793,6.6180,10585.28,10.4546,0.036481,0.016013
270,270,1.9969439e-4,1.879157,6.5480,10461.01,10.3860,0.037602,0.016173
280,280,1.9967135e-4,1.785563,5.9629,10458.43,10.4157,0.036060,0.015703
290,290,1.9964747e-4,1.704967,5.5012,10420.43,10.3617,0.038037,0.016169
300,300,1.9962277e-4,1.808873,6.1036,10020.47,10.5435,0.036141,0.016061
310,310,1.9959721e-4,1.782792,5.9464,9794.05,10.5281,0.035327,0.015803
320,320,1.9957083e-4,1.910070,6.7536,10520.43,10.4268,0.036506,0.016518
330,330,1.9954362e-4,1.918925,6.8136,8747.93,10.4624,0.033689,0.015629
340,340,1.9951556e-4,1.759376,5.8088,10669.92,10.6201,0.032010,0.014835
350,350,1.9948668e-4,1.886442,6.5959,10641.58,10.5961,0.032198,0.015360
360,360,1.9945696e-4,1.796115,6.0262,10153.39,10.4430,0.031882,0.015027
370,370,1.994264e-4,1.734740,5.6675,10316.60,10.2645,0.034473,0.015218
380,380,1.9939501e-4,1.725593,5.6159,10089.50,10.3877,0.035224,0.015773
390,390,1.993628e-4,1.810765,6.1151,10143.47,10.3496,0.035169,0.015903
400,400,1.9932975e-4,1.814959,6.1408,10683.16,10.6416,0.030472,0.014780
410,410,1.9929587e-4,1.718312,5.5751,10564.50,10.5132,0.030557,0.014285
420,420,1.9926114e-4,1.728970,5.6348,9812.51,10.4362,0.031055,0.014623
430,430,1.992256e-4,1.672935,5.3278,10323.75,10.5043,0.030892,0.014459
440,440,1.991892e-4,1.691232,5.4262,10305.12,10.5230,0.030210,0.014252
450,450,1.99152e-4,1.654888,5.2325,10462.90,10.4486,0.030663,0.014367
460,460,1.9911396e-4,1.554190,4.7313,10456.49,10.4422,0.029723,0.013617
470,470,1.9907509e-4,1.449027,4.2590,10060.56,10.4909,0.030222,0.013816
480,480,1.9903539e-4,1.568485,4.7994,10564.67,10.4726,0.031085,0.014686
490,490,1.9899487e-4,1.639519,5.1527,10166.07,10.4982,0.030934,0.014988
500,500,1.989535e-4,1.762489,5.8269,10220.75,10.4078,0.030574,0.014870
510,510,1.9891132e-4,1.512476,4.5380,10464.58,10.4483,0.028177,0.013485
520,520,1.988683e-4,1.598282,4.9445,10539.31,10.4963,0.029797,0.014383
530,530,1.9882445e-4,1.550495,4.7138,10481.52,10.4590,0.028881,0.013829
540,540,1.9877979e-4,1.611958,5.0126,9573.09,10.4086,0.029328,0.013900
550,550,1.9873428e-4,1.690523,5.4223,10562.99,10.4689,0.028602,0.014037
560,560,1.9868797e-4,1.738430,5.6884,9814.82,10.6331,0.027780,0.014061
570,570,1.9864082e-4,1.743695,5.7184,10743.13,10.6516,0.026938,0.013668
580,580,1.9859284e-4,1.720628,5.5880,10226.98,10.6254,0.027407,0.013703
590,590,1.9854403e-4,1.628551,5.0965,10367.68,10.2754,0.029993,0.014064
600,600,1.9849441e-4,1.657759,5.2475,9629.61,10.4104,0.028269,0.013949
610,610,1.9844396e-4,1.696120,5.4528,10648.90,10.5951,0.026167,0.013626
620,620,1.9839269e-4,1.571496,4.8138,10640.99,10.5913,0.025276,0.012945
630,630,1.9834058e-4,1.508614,4.5205,10720.93,10.6959,0.024652,0.012577
640,640,1.9828767e-4,1.492129,4.4466,10645.36,10.5916,0.025613,0.012926
650,650,1.9823393e-4,1.460606,4.3086,10022.17,10.5215,0.026446,0.013051
660,660,1.9817938e-4,1.557343,4.7462,10384.47,10.3582,0.028825,0.013981
670,670,1.9812399e-4,1.425811,4.1612,10560.73,10.4708,0.026309,0.012629
680,680,1.9806778e-4,1.474957,4.3708,10457.67,10.4170,0.027752,0.013132
690,690,1.9801076e-4,1.636740,5.1384,9873.37,10.5250,0.027655,0.013562
700,700,1.9795292e-4,1.433790,4.1946,10438.32,10.4058,0.026548,0.012636
710,710,1.9789426e-4,1.640951,5.1601,9775.50,10.5570,0.028461,0.014289
720,720,1.9783479e-4,1.455866,4.2882,10755.53,10.7199,0.024308,0.012167
730,730,1.9777448e-4,1.432402,4.1887,9703.09,10.4501,0.027359,0.013149
740,740,1.9771337e-4,1.451509,4.2696,10439.78,10.3749,0.028362,0.013342
750,750,1.9765143e-4,1.584378,4.8763,10582.74,10.5088,0.027774,0.013743
760,760,1.975887e-4,1.453463,4.2779,10024.41,10.3960,0.026283,0.012437
770,770,1.9752514e-4,1.393758,4.0300,9988.08,10.4089,0.027013,0.012655
780,780,1.9746076e-4,1.437925,4.2119,10521.39,10.4886,0.026401,0.012299
790,790,1.9739557e-4,1.412839,4.1076,9810.51,10.5925,0.026875,0.012392
800,800,1.9732956e-4,1.624873,5.0778,10522.99,10.4780,0.026424,0.013304
810,810,1.9726275e-4,1.456428,4.2906,10505.99,10.4590,0.025009,0.012459
820,820,1.9719511e-4,1.483736,4.4094,9638.67,10.4799,0.027227,0.013242
830,830,1.9712668e-4,1.510877,4.5307,10067.01,10.4741,0.026684,0.013042
840,840,1.9705744e-4,1.550541,4.7140,10536.35,10.4689,0.025127,0.012895
850,850,1.9698737e-4,1.500862,4.4856,9990.59,10.5013,0.025806,0.012897
860,860,1.969165e-4,1.616081,5.0333,10370.59,10.4297,0.026927,0.013723
870,870,1.9684482e-4,1.388549,4.0090,9664.14,10.3841,0.025750,0.012559
880,880,1.9677235e-4,1.430905,4.1825,10537.95,10.4522,0.026912,0.012838
890,890,1.9669905e-4,1.399723,4.0541,10444.15,10.3954,0.026941,0.012975
900,900,1.9662495e-4,1.538519,4.6577,10229.42,10.6691,0.024100,0.012616
910,910,1.9655006e-4,1.499952,4.4815,10655.39,10.5913,0.024239,0.012477
920,920,1.9647436e-4,1.367422,3.9252,9502.90,10.5109,0.023626,0.011827
930,930,1.9639783e-4,1.430404,4.1804,10478.66,10.4217,0.025717,0.012709
940,940,1.9632051e-4,1.448503,4.2567,9655.20,10.4757,0.025366,0.012379
950,950,1.962424e-4,1.548094,4.7025,10282.17,10.3144,0.026584,0.012728
960,960,1.9616348e-4,1.545510,4.6904,10410.55,10.3600,0.025991,0.012529
970,970,1.9608375e-4,1.203306,3.3311,10460.75,10.4119,0.023879,0.010715
980,980,1.9600324e-4,1.566034,4.7876,10341.50,10.3577,0.028553,0.014277
990,990,1.9592191e-4,1.378283,3.9681,10457.55,10.4027,0.024238,0.011561
1000,1000,1.9583979e-4,1.319393,3.7411,10436.82,10.3579,0.024942,0.011532
1010,1010,1.9575687e-4,1.401914,4.0630,10075.78,10.3674,0.026227,0.012292
1020,1020,1.9567317e-4,1.690663,5.4231,10453.56,10.4028,0.026346,0.013881
1030,1030,1.9558865e-4,1.620021,5.0532,10509.13,10.4439,0.024737,0.012480
1040,1040,1.9550335e-4,1.537865,4.6546,10531.15,10.4800,0.025492,0.012536
1050,1050,1.9541725e-4,1.340154,3.8196,10386.70,10.3202,0.026143,0.011898
1060,1060,1.9533036e-4,1.277387,3.5873,10381.61,10.3071,0.026858,0.011691
1070,1070,1.9524267e-4,1.349108,3.8540,9456.16,10.3807,0.027340,0.012362
1080,1080,1.9515419e-4,1.320465,3.7452,10056.62,10.4104,0.026206,0.012023
1090,1090,1.9506492e-4,1.444196,4.2384,10583.71,10.5282,0.026197,0.012836
1100,1100,1.9497485e-4,1.434471,4.1974,9565.02,10.4442,0.026259,0.012121
1110,1110,1.94884e-4,1.340249,3.8200,10477.36,10.3760,0.026213,0.012046
1120,1120,1.9479237e-4,1.344317,3.8356,10429.59,10.5867,0.024419,0.011961
1130,1130,1.9469995e-4,1.177104,3.2450,10517.65,10.4442,0.023639,0.010502
1140,1140,1.9460674e-4,1.407618,4.0862,9695.23,10.5684,0.025649,0.012237
1150,1150,1.9451273e-4,1.481300,4.3987,10672.63,10.6539,0.023950,0.012076
1160,1160,1.9441797e-4,1.311735,3.7126,10533.63,10.5254,0.023199,0.011060
1170,1170,1.9432239e-4,1.388213,4.0077,10611.55,10.5682,0.024571,0.011524
1180,1180,1.9422604e-4,1.572094,4.8167,10364.41,10.5060,0.025405,0.012278
1190,1190,1.9412891e-4,1.475700,4.3741,9947.11,10.4492,0.024878,0.011642
1200,1200,1.9403099e-4,1.297084,3.6586,10458.45,10.3533,0.025446,0.011124
1210,1210,1.939323e-4,1.301901,3.6763,10521.20,10.4864,0.023901,0.011062
1220,1220,1.9383284e-4,1.430628,4.1813,10361.54,10.5365,0.025352,0.011941
1230,1230,1.9373259e-4,1.425961,4.1619,10579.45,10.5280,0.023833,0.011691
1240,1240,1.9363155e-4,1.334861,3.7995,10182.88,10.4860,0.023697,0.011414
1250,1250,1.9352975e-4,1.301849,3.6761,10004.61,10.5333,0.024796,0.011809
1260,1260,1.9342717e-4,1.303886,3.6836,10529.17,10.4862,0.024798,0.011699
1270,1270,1.9332382e-4,1.196848,3.3097,10581.76,10.4896,0.024238,0.010981
1280,1280,1.932197e-4,1.280611,3.5988,9692.27,10.6126,0.024347,0.011500
1290,1290,1.931148e-4,1.295996,3.6546,10653.74,10.5896,0.023233,0.010523
1300,1300,1.9300914e-4,1.286824,3.6213,10635.25,10.5446,0.023575,0.010855
1310,1310,1.929027e-4,1.275759,3.5814,10611.49,10.5538,0.023463,0.010813
1320,1320,1.927955e-4,1.215271,3.3712,10579.07,10.4747,0.023259,0.010774
1330,1330,1.9268753e-4,1.221128,3.3910,10608.39,10.5712,0.022785,0.010548
1340,1340,1.9257878e-4,1.156080,3.1775,10524.39,10.5100,0.022685,0.009913
1350,1350,1.9246926e-4,1.138357,3.1216,9670.50,10.6092,0.022980,0.010129
1360,1360,1.92359e-4,1.521895,4.5809,10748.55,10.6508,0.025080,0.012493
1370,1370,1.9224797e-4,1.412656,4.1068,10670.94,10.6191,0.023484,0.010976
1380,1380,1.9213617e-4,1.395414,4.0366,10603.33,10.5827,0.023332,0.011303
1390,1390,1.9202361e-4,1.382245,3.9838,10695.30,10.6392,0.022543,0.010923
1400,1400,1.919103e-4,1.308355,3.7001,10010.79,10.5139,0.023620,0.011266
1410,1410,1.9179622e-4,1.288777,3.6283,10600.71,10.5226,0.022914,0.010902
1420,1420,1.9168138e-4,1.152911,3.1674,9672.62,10.4746,0.023238,0.010058
1430,1430,1.9156579e-4,1.217545,3.3789,10611.45,10.5394,0.024152,0.011319
1440,1440,1.9144944e-4,1.279520,3.5949,10533.54,10.4783,0.024226,0.011424
1450,1450,1.9133235e-4,1.266116,3.5470,9734.52,10.4729,0.024759,0.011043
1460,1460,1.9121448e-4,1.383600,3.9892,10525.08,10.4862,0.025221,0.011701
1470,1470,1.9109588e-4,1.293151,3.6443,9594.93,10.5330,0.024645,0.011036
1480,1480,1.9097653e-4,1.208206,3.3475,10614.59,10.4957,0.024334,0.010814
1490,1490,1.9085642e-4,1.350287,3.8585,9557.66,10.4741,0.025166,0.011838
1500,1500,1.9073555e-4,1.259356,3.5232,10590.22,10.5224,0.022526,0.010556
1510,1510,1.9061395e-4,1.288834,3.6286,10182.99,10.5926,0.024228,0.011251
1520,1520,1.9049158e-4,1.380371,3.9764,9779.82,10.5350,0.025310,0.011790
1530,1530,1.9036849e-4,1.397337,4.0444,9770.55,10.4611,0.023887,0.011035
1540,1540,1.9024465e-4,1.606990,4.9878,10647.54,10.6309,0.023491,0.012367
1550,1550,1.9012007e-4,1.448363,4.2561,10668.11,10.6369,0.021968,0.011085
1560,1560,1.8999475e-4,1.358411,3.8900,10715.36,10.6716,0.021825,0.010408
1570,1570,1.8986869e-4,1.391504,4.0209,10625.15,10.5346,0.022578,0.011082
1580,1580,1.8974188e-4,1.386407,4.0005,10599.88,10.5361,0.021911,0.010816
1590,1590,1.8961434e-4,1.254817,3.5072,9864.15,10.5702,0.021789,0.010128
1600,1600,1.8948606e-4,1.433957,4.1953,9747.74,10.6075,0.023195,0.011460
1610,1610,1.8935704e-4,1.415446,4.1183,9992.94,10.5754,0.023247,0.011137
1620,1620,1.892273e-4,1.328918,3.7770,10532.12,10.4891,0.023435,0.010923
1630,1630,1.8909683e-4,1.218804,3.3831,10593.52,10.5585,0.023678,0.010603
1640,1640,1.8896561e-4,1.346032,3.8421,10562.47,10.4989,0.024808,0.011886
1650,1650,1.8883367e-4,1.426309,4.1633,10170.20,10.4940,0.024202,0.011976
1660,1660,1.88701e-4,1.349714,3.8563,10409.18,10.3626,0.023211,0.011023
1670,1670,1.8856762e-4,1.310464,3.7079,9945.19,10.4859,0.023448,0.010904
1680,1680,1.8843349e-4,1.453527,4.2782,10523.96,10.5590,0.024520,0.012287
1690,1690,1.8829864e-4,1.371336,3.9406,10641.56,10.5981,0.022971,0.010854
1700,1700,1.8816307e-4,1.364526,3.9139,10600.51,10.5737,0.022768,0.010894
1710,1710,1.8802677e-4,1.292288,3.6411,10538.51,10.6215,0.022639,0.010411
1720,1720,1.8788976e-4,1.203933,3.3332,10562.47,10.4867,0.023787,0.010545
1730,1730,1.8775203e-4,1.240430,3.4571,9989.76,10.4554,0.024669,0.010651
1740,1740,1.8761356e-4,1.394828,4.0343,10551.49,10.5043,0.023665,0.011105
1750,1750,1.874744e-4,1.193911,3.3000,9434.59,10.4151,0.022671,0.010072
1760,1760,1.8733453e-4,1.103232,3.0139,10427.69,10.3669,0.023868,0.009856
1770,1770,1.8719393e-4,1.140300,3.1277,9753.76,10.3415,0.025387,0.010793
1780,1780,1.8705262e-4,1.261227,3.5298,10429.03,10.3743,0.025009,0.011292
1790,1790,1.869106e-4,1.347083,3.8462,9972.93,10.4207,0.024417,0.011654
1800,1800,1.8676787e-4,1.251087,3.4941,9583.60,10.3892,0.023888,0.010828
1810,1810,1.8662443e-4,1.264509,3.5414,9916.90,10.4776,0.024047,0.010696
1820,1820,1.8648028e-4,1.395695,4.0378,10453.09,10.4124,0.024839,0.011811
1830,1830,1.8633543e-4,1.243550,3.4679,10299.70,10.4466,0.023488,0.010469
1840,1840,1.8618988e-4,1.372246,3.9442,10490.62,10.4620,0.024577,0.011471
1850,1850,1.8604362e-4,1.274143,3.5756,9774.85,10.4396,0.024206,0.010884
1860,1860,1.8589666e-4,1.330966,3.7847,10462.65,10.4934,0.024277,0.011455
1870,1870,1.85749e-4,1.238026,3.4488,10489.53,10.4284,0.023400,0.010589
1880,1880,1.8560066e-4,1.286622,3.6205,10410.98,10.3745,0.023775,0.010771
1890,1890,1.854516e-4,1.251186,3.4945,10416.90,10.6435,0.022396,0.010918
1900,1900,1.8530183e-4,1.245128,3.4734,10515.80,10.6384,0.022239,0.010537
1910,1910,1.8515141e-4,1.354657,3.8754,10501.20,10.4685,0.023063,0.010808
1920,1920,1.8500026e-4,1.253994,3.5043,10554.70,10.4932,0.022089,0.010110
1930,1930,1.8484844e-4,1.225775,3.4068,10531.45,10.5109,0.022173,0.009823
1940,1940,1.8469592e-4,1.237458,3.4468,10562.76,10.5442,0.022257,0.010078
1950,1950,1.8454272e-4,1.266223,3.5474,10445.09,10.3903,0.024223,0.011152
1960,1960,1.8438883e-4,1.356314,3.8819,10067.24,10.5710,0.024535,0.011220
1970,1970,1.8423426e-4,1.279438,3.5946,9948.59,10.5766,0.022790,0.010446
1980,1980,1.8407899e-4,1.409552,4.0941,10526.06,10.4912,0.023576,0.011587
1990,1990,1.8392305e-4,1.369014,3.9315,9937.91,10.5128,0.022757,0.010831
2000,2000,1.8376643e-4,1.217860,3.3799,10574.68,10.5070,0.021790,0.009930
2010,2010,1.8360914e-4,1.304527,3.6859,10581.87,10.5060,0.022668,0.010872
2020,2020,1.8345116e-4,1.358290,3.8895,10671.81,10.6138,0.021992,0.010905
2030,2030,1.8329252e-4,1.321625,3.7495,10123.22,10.6254,0.021188,0.010407
2040,2040,1.8313319e-4,1.145059,3.1426,10491.19,10.4321,0.021534,0.009476
2050,2050,1.8297319e-4,1.178520,3.2496,9944.02,10.4117,0.024262,0.010701
2060,2060,1.8281252e-4,1.250022,3.4904,9701.86,10.4598,0.024366,0.010785
2070,2070,1.8265119e-4,1.306670,3.6939,10489.92,10.4572,0.023015,0.010648
2080,2080,1.8248918e-4,1.233641,3.4337,10541.80,10.5049,0.022970,0.010128
2090,2090,1.823265e-4,1.239705,3.4546,10374.79,10.3104,0.024500,0.010819
2100,2100,1.8216317e-4,1.182203,3.2616,10445.79,10.3910,0.023056,0.010130
2110,2110,1.8199917e-4,1.455790,4.2879,9823.81,10.4853,0.024821,0.012033
2120,2120,1.8183452e-4,1.323637,3.7571,9723.52,10.4261,0.022871,0.010389
2130,2130,1.816692e-4,1.206271,3.3410,10009.68,10.4741,0.022245,0.010147
2140,2140,1.8150322e-4,1.407292,4.0849,10760.38,10.7019,0.023020,0.011221
2150,2150,1.8133657e-4,1.296233,3.6555,9727.13,10.5403,0.022415,0.010360
2160,2160,1.811693e-4,1.332927,3.7921,10060.45,10.5552,0.023292,0.010855
2170,2170,1.8100135e-4,1.298260,3.6629,9876.72,10.4503,0.023397,0.010375
2180,2180,1.8083275e-4,1.304344,3.6853,10477.91,10.4229,0.023904,0.010813
2190,2190,1.8066351e-4,1.228731,3.4169,10238.99,10.4617,0.022520,0.010165
2200,2200,1.8049362e-4,1.252133,3.4978,10542.86,10.4530,0.024365,0.010931
2210,2210,1.8032308e-4,1.259632,3.5241,9517.54,10.4615,0.025333,0.011378
2220,2220,1.8015191e-4,1.166401,3.2104,9994.82,10.4606,0.022455,0.009726
2230,2230,1.7998008e-4,1.252626,3.4995,10222.92,10.4141,0.024173,0.011121
2240,2240,1.7980761e-4,1.261134,3.5294,9775.23,10.4139,0.024394,0.010977
2250,2250,1.796345e-4,1.225032,3.4043,10705.73,10.6620,0.021801,0.010071
2260,2260,1.7946075e-4,1.107371,3.0264,10554.00,10.5273,0.022160,0.009651
2270,2270,1.7928638e-4,1.163689,3.2017,10422.21,10.3756,0.024126,0.010447
2280,2280,1.7911136e-4,1.075179,2.9305,10479.55,10.4286,0.022579,0.009307
2290,2290,1.789357e-4,1.227223,3.4117,10126.21,10.7342,0.021773,0.009860
2300,2300,1.7875944e-4,1.274724,3.5777,10071.53,10.4788,0.023887,0.010483
2310,2310,1.7858252e-4,1.215252,3.3711,10552.47,10.4727,0.023449,0.009957
2320,2320,1.78405e-4,1.247396,3.4813,10591.10,10.5172,0.023455,0.010361
2330,2330,1.7822682e-4,1.189598,3.2858,10608.12,10.5320,0.022999,0.009966
2340,2340,1.7804805e-4,1.190728,3.2895,10513.31,10.4500,0.023589,0.010216
2350,2350,1.7786864e-4,1.244412,3.4709,9680.59,10.5727,0.023537,0.010342
2360,2360,1.776886e-4,1.216274,3.3746,10513.98,10.4446,0.022902,0.010188
2370,2370,1.7750796e-4,1.133346,3.1060,10196.03,10.4911,0.023093,0.010205
2380,2380,1.773267e-4,1.216089,3.3740,9771.54,10.5349,0.023403,0.010405
2390,2390,1.7714482e-4,1.351326,3.8625,9975.92,10.5053,0.023972,0.011280
2400,2400,1.7696233e-4,1.205182,3.3374,10110.09,10.4510,0.023230,0.010132
2410,2410,1.7677923e-4,1.049169,2.8553,10489.31,10.3979,0.023448,0.009472
2420,2420,1.7659551e-4,1.079466,2.9431,10453.78,10.3868,0.023520,0.009698
2430,2430,1.7641118e-4,1.171831,3.2279,10011.24,10.4650,0.023633,0.010275
2440,2440,1.7622625e-4,1.342773,3.8296,10183.94,10.4681,0.025047,0.011480
2450,2450,1.7604073e-4,1.204989,3.3367,10113.13,10.4268,0.023465,0.010365
2460,2460,1.7585458e-4,1.191617,3.2924,10527.60,10.4968,0.022661,0.010007
2470,2470,1.7566787e-4,1.139843,3.1263,10599.88,10.5443,0.022309,0.009948
2480,2480,1.7548053e-4,1.398364,4.0486,9895.18,10.5307,0.025043,0.011910
2490,2490,1.7529259e-4,1.391516,4.0209,10584.91,10.5171,0.022846,0.011066
2500,2500,1.7510407e-4,1.327543,3.7718,10646.75,10.7095,0.022545,0.010417
2510,2510,1.7491495e-4,1.446028,4.2462,10355.62,10.7113,0.022480,0.010876
2520,2520,1.7472524e-4,1.174445,3.2363,10661.00,10.5152,0.022156,0.009302
2530,2530,1.7453494e-4,1.117821,3.0582,9901.34,10.6793,0.022634,0.009238
2540,2540,1.7434405e-4,1.092057,2.9804,10702.53,10.6052,0.021864,0.009579
2550,2550,1.7415259e-4,1.078282,2.9396,10644.93,10.5237,0.023165,0.009641
2560,2560,1.7396052e-4,1.219510,3.3855,10710.61,10.6960,0.022802,0.010580
2570,2570,1.7376788e-4,1.248005,3.4834,10757.31,10.7342,0.022425,0.010126
2580,2580,1.7357468e-4,1.324036,3.7586,10753.42,10.6783,0.022893,0.010275
2590,2590,1.7338087e-4,1.238505,3.4505,10749.15,10.6824,0.022020,0.009704
2600,2600,1.731865e-4,1.315053,3.7249,9655.83,10.6708,0.023266,0.010789
2610,2610,1.7299155e-4,1.201362,3.3246,10695.88,10.6150,0.023357,0.010099
2620,2620,1.7279603e-4,1.212483,3.3618,10655.91,10.5345,0.023285,0.010219
2630,2630,1.7259993e-4,1.041037,2.8322,10600.27,10.5385,0.021655,0.008258
2640,2640,1.7240328e-4,1.116946,3.0555,10594.78,10.5372,0.023504,0.009513
2650,2650,1.7220606e-4,1.296080,3.6549,9833.09,10.5857,0.024342,0.011115
2660,2660,1.7200827e-4,1.325003,3.7622,10683.38,10.6088,0.023104,0.010480
2670,2670,1.7180992e-4,1.350260,3.8584,10306.04,10.5513,0.022784,0.010325
2680,2680,1.71611e-4,1.416064,4.1209,10447.77,10.4152,0.024069,0.010771
2690,2690,1.7141152e-4,1.217970,3.3803,10537.76,10.4804,0.022056,0.009427
2700,2700,1.712115e-4,1.085743,2.9616,10448.99,10.3962,0.023279,0.009433
2710,2710,1.7101092e-4,1.226329,3.4087,9552.72,10.4665,0.025814,0.011107
2720,2720,1.7080978e-4,1.233577,3.4335,10673.40,10.6422,0.023220,0.010254
2730,2730,1.706081e-4,1.235459,3.4400,10358.51,10.5522,0.022972,0.010337
2740,2740,1.7040587e-4,1.134346,3.1091,9844.47,10.4161,0.022129,0.009073
2750,2750,1.7020307e-4,1.191808,3.2930,9608.13,10.4667,0.023456,0.010443
2760,2760,1.6999975e-4,1.365571,3.9180,10433.14,10.3703,0.025188,0.011547
2770,2770,1.6979588e-4,1.190012,3.2871,9745.62,10.3179,0.024771,0.010001
2780,2780,1.6959147e-4,1.278908,3.5927,10545.09,10.4613,0.024243,0.010927
2790,2790,1.6938652e-4,1.244505,3.4712,10596.38,10.5285,0.022594,0.010162
2800,2800,1.6918103e-4,1.281141,3.6007,10614.80,10.6210,0.022853,0.010414
2810,2810,1.6897502e-4,1.178194,3.2485,9745.33,10.4868,0.022439,0.009630
2820,2820,1.6876846e-4,1.216321,3.3747,9957.47,10.5531,0.022755,0.010007
2830,2830,1.6856137e-4,1.207806,3.3461,10604.20,10.5712,0.022886,0.010075
2840,2840,1.6835376e-4,1.193944,3.3001,10286.61,10.5230,0.022482,0.009927
2850,2850,1.6814562e-4,1.149069,3.1553,10441.26,10.4027,0.022966,0.009929
2860,2860,1.6793695e-4,1.116385,3.0538,10573.35,10.4448,0.022794,0.009324
2870,2870,1.6772778e-4,1.033726,2.8115,9558.05,10.5015,0.022320,0.008799
2880,2880,1.6751807e-4,1.158485,3.1851,10440.12,10.3532,0.024770,0.010567
2890,2890,1.6730784e-4,1.074793,2.9294,10570.70,10.5091,0.022234,0.009115
2900,2900,1.670971e-4,1.189830,3.2865,10233.88,10.6716,0.021791,0.009979
2910,2910,1.6688583e-4,1.186100,3.2743,10719.18,10.6485,0.021735,0.009776
2920,2920,1.6667407e-4,1.124506,3.0787,10664.33,10.5796,0.021535,0.009218
2930,2930,1.6646179e-4,1.131619,3.1007,9776.16,10.5377,0.022201,0.009233
2940,2940,1.6624901e-4,1.102655,3.0122,10451.74,10.4497,0.022537,0.009282
2950,2950,1.6603571e-4,1.284038,3.6112,10528.95,10.6328,0.023939,0.010627
2960,2960,1.6582191e-4,1.222763,3.3966,10575.14,10.5238,0.023587,0.010217
2970,2970,1.6560762e-4,1.112776,3.0428,9620.68,10.5545,0.022779,0.009003
2980,2980,1.6539282e-4,1.259865,3.5249,9947.32,10.7041,0.022673,0.009984
2990,2990,1.6517752e-4,1.067179,2.9072,10670.78,10.5901,0.022124,0.008817
3000,3000,1.6496175e-4,1.045528,2.8449,10630.11,10.5702,0.022736,0.008885
3010,3010,1.6474546e-4,1.101062,3.0074,10536.14,10.4363,0.022911,0.009543
3020,3020,1.6452868e-4,1.026540,2.7914,9802.34,10.3544,0.022089,0.009005
3030,3030,1.6431142e-4,1.216251,3.3745,10486.11,10.4311,0.024507,0.010718
3040,3040,1.6409367e-4,1.125383,3.0814,10521.89,10.4565,0.021910,0.009197
3050,3050,1.6387545e-4,1.151606,3.1633,10541.75,10.4297,0.022573,0.009469
3060,3060,1.6365672e-4,1.107545,3.0269,10593.51,10.5584,0.020992,0.009101
3070,3070,1.6343752e-4,1.044029,2.8406,10505.87,10.4487,0.022022,0.008963
3080,3080,1.6321786e-4,1.082200,2.9512,10474.99,10.3978,0.022837,0.009557
3090,3090,1.629977e-4,1.159055,3.1869,9602.83,10.5757,0.022050,0.009555
3100,3100,1.6277708e-4,1.133139,3.1054,10462.41,10.5907,0.021404,0.009326
3110,3110,1.62556e-4,1.144767,3.1417,10559.01,10.4975,0.022488,0.009478
3120,3120,1.6233441e-4,1.067056,2.9068,10230.60,10.5203,0.022073,0.008913
3130,3130,1.621124e-4,1.198725,3.3159,10447.92,10.4296,0.024394,0.010352
3140,3140,1.6188988e-4,1.240097,3.4559,10467.75,10.4657,0.023622,0.010768
3150,3150,1.6166693e-4,1.239386,3.4535,9589.30,10.4618,0.022980,0.010149
