step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
1240,1240,1.9363155e-4,1.356506,3.8826,4764.03,4.9058,0.043711,0.017498
1250,1250,1.9352975e-4,1.324093,3.7588,4645.10,4.8906,0.043387,0.016777
1260,1260,1.9342717e-4,1.328548,3.7756,4906.98,4.8869,0.043371,0.016689
1270,1270,1.9332382e-4,1.229151,3.4183,4978.30,4.9349,0.042472,0.015991
1280,1280,1.932197e-4,1.298977,3.6655,4490.49,4.9169,0.042876,0.016754
1290,1290,1.931148e-4,1.319959,3.7433,4975.90,4.9460,0.041079,0.016106
1300,1300,1.9300914e-4,1.320561,3.7455,4989.52,4.9470,0.040520,0.016023
1310,1310,1.929027e-4,1.292788,3.6429,4930.64,4.9038,0.041765,0.016208
1320,1320,1.927955e-4,1.238537,3.4506,4909.12,4.8607,0.042323,0.016455
1330,1330,1.9268753e-4,1.262392,3.5339,4963.81,4.9464,0.041414,0.016490
1340,1340,1.9257878e-4,1.172348,3.2296,4924.63,4.9179,0.039984,0.014989
1350,1350,1.9246926e-4,1.172848,3.2312,4490.07,4.9259,0.041238,0.015435
1360,1360,1.92359e-4,1.547024,4.6975,5064.45,5.0184,0.043494,0.018375
1370,1370,1.9224797e-4,1.440164,4.2214,4952.78,4.9287,0.041089,0.016514
1380,1380,1.9213617e-4,1.427142,4.1668,4920.35,4.9108,0.040442,0.016728
1390,1390,1.9202361e-4,1.403636,4.0700,4956.15,4.9302,0.039785,0.016047
1400,1400,1.919103e-4,1.342497,3.8286,4637.61,4.8707,0.040991,0.016369
1410,1410,1.9179622e-4,1.320528,3.7454,4973.99,4.9373,0.040217,0.016118
1420,1420,1.9168138e-4,1.165708,3.2082,4560.28,4.9384,0.040682,0.014717
1430,1430,1.9156579e-4,1.228258,3.4153,4986.14,4.9523,0.041453,0.015853
1440,1440,1.9144944e-4,1.319487,3.7415,4919.90,4.8941,0.043125,0.016806
1450,1450,1.9133235e-4,1.282966,3.6073,4542.99,4.8876,0.042651,0.016190
1460,1460,1.9121448e-4,1.415877,4.1201,4918.12,4.8999,0.041997,0.017381
1470,1470,1.9109588e-4,1.313499,3.7192,4470.46,4.9075,0.041960,0.016159
1480,1480,1.9097653e-4,1.243560,3.4679,4919.53,4.8644,0.042421,0.016158
1490,1490,1.9085642e-4,1.391287,4.0200,4440.80,4.8666,0.042748,0.017547
1500,1500,1.9073555e-4,1.297428,3.6599,4904.45,4.8730,0.039542,0.016034
1510,1510,1.9061395e-4,1.314553,3.7231,4743.58,4.9344,0.041759,0.016588
1520,1520,1.9049158e-4,1.414385,4.1140,4601.99,4.9573,0.043868,0.018023
1530,1530,1.9036849e-4,1.425405,4.1595,4556.09,4.8781,0.041880,0.017346
1540,1540,1.9024465e-4,1.645138,5.1817,4987.38,4.9796,0.041494,0.018636
1550,1550,1.9012007e-4,1.483384,4.4078,4963.35,4.9489,0.038160,0.016543
1560,1560,1.8999475e-4,1.380802,3.9781,4966.22,4.9459,0.038144,0.015611
1570,1570,1.8986869e-4,1.409662,4.0946,4944.70,4.9026,0.039877,0.016637
1580,1580,1.8974188e-4,1.414741,4.1154,4949.07,4.9193,0.039789,0.016875
1590,1590,1.8961434e-4,1.275928,3.5820,4605.26,4.9349,0.037471,0.015199
1600,1600,1.8948606e-4,1.453063,4.2762,4542.72,4.9434,0.041554,0.017247
1610,1610,1.8935704e-4,1.438603,4.2148,4654.98,4.9263,0.042057,0.016755
1620,1620,1.892273e-4,1.355994,3.8806,4930.16,4.9100,0.040721,0.016006
1630,1630,1.8909683e-4,1.249167,3.4874,4964.52,4.9481,0.041396,0.015743
1640,1640,1.8896561e-4,1.377445,3.9648,4917.13,4.8875,0.044309,0.017712
1650,1650,1.8883367e-4,1.436350,4.2053,4755.84,4.9073,0.041598,0.017031
1660,1660,1.88701e-4,1.370860,3.9387,4808.75,4.7872,0.040702,0.016428
1670,1670,1.8856762e-4,1.331081,3.7851,4621.01,4.8722,0.040309,0.015837
1680,1680,1.8843349e-4,1.484934,4.4147,4899.00,4.9153,0.043312,0.018414
1690,1690,1.8829864e-4,1.385390,3.9964,4933.29,4.9131,0.039878,0.016347
1700,1700,1.8816307e-4,1.376642,3.9616,5246.64,5.2334,0.038710,0.016012
1710,1710,1.8802677e-4,1.330721,3.7838,4951.03,4.9900,0.039006,0.015792
1720,1720,1.8788976e-4,1.242241,3.4634,4948.82,4.9133,0.040398,0.015937
1730,1730,1.8775203e-4,1.256946,3.5147,4593.60,4.8077,0.042063,0.015816
1740,1740,1.8761356e-4,1.415606,4.1190,4884.46,4.8626,0.040937,0.016735
1750,1750,1.874744e-4,1.219542,3.3856,4441.86,4.9035,0.039092,0.015056
1760,1760,1.8733453e-4,1.122677,3.0731,4848.36,4.8201,0.041112,0.014649
1770,1770,1.8719393e-4,1.169294,3.2197,4565.06,4.8402,0.044074,0.015971
1780,1780,1.8705262e-4,1.283571,3.6095,4845.71,4.8203,0.045097,0.017042
1790,1790,1.869106e-4,1.378452,3.9688,4589.37,4.7954,0.044245,0.017487
1800,1800,1.8676787e-4,1.297988,3.6619,4451.07,4.8252,0.041916,0.016676
1810,1810,1.8662443e-4,1.274313,3.5762,4602.58,4.8628,0.040316,0.015599
1820,1820,1.8648028e-4,1.413035,4.1084,4819.22,4.8005,0.042851,0.017484
1830,1830,1.8633543e-4,1.259716,3.5244,4822.81,4.8916,0.041491,0.016029
1840,1840,1.8618988e-4,1.396352,4.0404,4876.66,4.8634,0.042000,0.017213
1850,1850,1.8604362e-4,1.302364,3.6780,4547.46,4.8567,0.040815,0.016423
1860,1860,1.8589666e-4,1.340570,3.8212,4861.54,4.8758,0.042296,0.016877
1870,1870,1.85749e-4,1.255396,3.5092,4905.38,4.8768,0.041656,0.015417
1880,1880,1.8560066e-4,1.322333,3.7522,4804.14,4.7873,0.043590,0.016556
1890,1890,1.854516e-4,1.261683,3.5314,4878.90,4.9850,0.040280,0.015833
1900,1900,1.8530183e-4,1.259419,3.5234,4867.45,4.9242,0.042081,0.015593
1910,1910,1.8515141e-4,1.390169,4.0155,4881.67,4.8665,0.043537,0.017417
1920,1920,1.8500026e-4,1.276378,3.5836,4925.02,4.8963,0.037953,0.015195
1930,1930,1.8484844e-4,1.248738,3.4859,4917.39,4.9078,0.038239,0.014794
1940,1940,1.8469592e-4,1.263127,3.5365,4900.64,4.8920,0.039405,0.015380
1950,1950,1.8454272e-4,1.298639,3.6643,4816.83,4.7916,0.042773,0.016388
1960,1960,1.8438883e-4,1.382352,3.9843,4710.96,4.9467,0.042333,0.016601
1970,1970,1.8423426e-4,1.294303,3.6485,4632.56,4.9250,0.039764,0.015389
1980,1980,1.8407899e-4,1.440107,4.2211,4888.53,4.8724,0.043264,0.017828
1990,1990,1.8392305e-4,1.402554,4.0656,4611.75,4.8785,0.040959,0.017220
2000,2000,1.8376643e-4,1.237071,3.4455,4951.67,4.9200,0.038663,0.014809
2010,2010,1.8360914e-4,1.337224,3.8085,4884.57,4.8495,0.039577,0.016258
2020,2020,1.8345116e-4,1.380131,3.9754,4937.18,4.9103,0.039865,0.016512
2030,2030,1.8329252e-4,1.332204,3.7894,4700.32,4.9335,0.037996,0.016016
2040,2040,1.8313319e-4,1.166421,3.2105,4875.49,4.8480,0.038085,0.014298
2050,2050,1.8297319e-4,1.195384,3.3048,4658.37,4.8775,0.043215,0.016010
2060,2060,1.8281252e-4,1.266764,3.5493,4512.16,4.8647,0.043733,0.016352
2070,2070,1.8265119e-4,1.329117,3.7777,4857.30,4.8422,0.042120,0.016732
2080,2080,1.8248918e-4,1.246004,3.4764,4882.48,4.8654,0.040658,0.015526
2090,2090,1.823265e-4,1.252446,3.4989,4814.85,4.7849,0.043336,0.016800
2100,2100,1.8216317e-4,1.200171,3.3207,4857.64,4.8322,0.041849,0.015885
2110,2110,1.8199917e-4,1.481037,4.3975,4549.35,4.8557,0.044652,0.018283
2120,2120,1.8183452e-4,1.350487,3.8593,4535.85,4.8636,0.040922,0.016118
2130,2130,1.816692e-4,1.220479,3.3888,4679.28,4.8964,0.039256,0.015620
2140,2140,1.8150322e-4,1.425386,4.1595,4971.49,4.9445,0.041077,0.017492
2150,2150,1.8133657e-4,1.324158,3.7590,4527.00,4.9054,0.040253,0.016527
2160,2160,1.811693e-4,1.356164,3.8813,4640.43,4.8686,0.040000,0.016311
2170,2170,1.8100135e-4,1.337109,3.8080,4581.55,4.8476,0.040202,0.015818
2180,2180,1.8083275e-4,1.334647,3.7987,4885.48,4.8598,0.039700,0.015928
2190,2190,1.8066351e-4,1.251265,3.4948,4776.44,4.8803,0.038445,0.015159
2200,2200,1.8049362e-4,1.280409,3.5981,4966.59,4.9243,0.041961,0.016753
2210,2210,1.8032308e-4,1.275524,3.5806,4457.54,4.8997,0.041925,0.016606
2220,2220,1.8015191e-4,1.201023,3.3235,4654.35,4.8713,0.039144,0.015227
2230,2230,1.7998008e-4,1.293926,3.6471,4724.10,4.8125,0.041957,0.016849
2240,2240,1.7980761e-4,1.286797,3.6212,4573.16,4.8719,0.042552,0.016705
2250,2250,1.796345e-4,1.237483,3.4469,4939.41,4.9192,0.037735,0.014963
2260,2260,1.7946075e-4,1.118277,3.0596,4905.92,4.8935,0.039411,0.014357
2270,2270,1.7928638e-4,1.177585,3.2465,4847.68,4.8260,0.043197,0.016005
2280,2280,1.7911136e-4,1.082153,2.9510,4909.01,4.8852,0.039469,0.014265
2290,2290,1.789357e-4,1.243579,3.4680,4694.38,4.9762,0.038027,0.014960
2300,2300,1.7875944e-4,1.301244,3.6739,4718.76,4.9096,0.041975,0.016178
2310,2310,1.7858252e-4,1.248038,3.4835,4915.77,4.8786,0.040237,0.015266
2320,2320,1.78405e-4,1.274923,3.5784,4866.70,4.8327,0.039940,0.015653
2330,2330,1.7822682e-4,1.206569,3.3420,4900.75,4.8656,0.039095,0.014944
2340,2340,1.7804805e-4,1.216767,3.3763,4860.05,4.8308,0.040470,0.015414
2350,2350,1.7786864e-4,1.259760,3.5246,4491.87,4.9058,0.039721,0.015555
2360,2360,1.776886e-4,1.241402,3.4605,4934.57,4.9020,0.039716,0.015465
2370,2370,1.7750796e-4,1.146691,3.1478,4723.70,4.8604,0.039257,0.015263
2380,2380,1.773267e-4,1.246826,3.4793,4520.68,4.8738,0.040588,0.015607
2390,2390,1.7714482e-4,1.365217,3.9166,4683.90,4.9324,0.041807,0.017106
2400,2400,1.7696233e-4,1.225794,3.4069,4703.07,4.8616,0.039796,0.015733
2410,2410,1.7677923e-4,1.078745,2.9410,4839.22,4.7971,0.040418,0.014667
2420,2420,1.7659551e-4,1.101346,3.0082,4846.36,4.8153,0.040226,0.014738
2430,2430,1.7641118e-4,1.187363,3.2784,4637.40,4.8476,0.041439,0.015693
2440,2440,1.7622625e-4,1.368283,3.9286,4696.62,4.8277,0.044424,0.017385
2450,2450,1.7604073e-4,1.214918,3.3700,4710.59,4.8567,0.041016,0.015708
2460,2460,1.7585458e-4,1.207361,3.3446,4910.89,4.8965,0.039434,0.015259
2470,2470,1.7566787e-4,1.164689,3.2049,4907.15,4.8814,0.039422,0.015547
2480,2480,1.7548053e-4,1.430739,4.1818,4547.02,4.8391,0.042790,0.017966
2490,2490,1.7529259e-4,1.414110,4.1128,4870.13,4.8389,0.039651,0.017197
2500,2500,1.7510407e-4,1.330520,3.7830,4889.72,4.9185,0.038441,0.015987
2510,2510,1.7491495e-4,1.474571,4.3692,4723.55,4.8858,0.040009,0.017387
2520,2520,1.7472524e-4,1.187825,3.2799,4932.15,4.8647,0.039029,0.014479
2530,2530,1.7453494e-4,1.141412,3.1312,4628.75,4.9925,0.039876,0.014690
2540,2540,1.7434405e-4,1.107016,3.0253,4892.73,4.8482,0.039068,0.014660
2550,2550,1.7415259e-4,1.101419,3.0084,4923.56,4.8675,0.040582,0.014523
2560,2560,1.7396052e-4,1.231353,3.4259,4930.05,4.9233,0.039617,0.015780
2570,2570,1.7376788e-4,1.258302,3.5194,4945.77,4.9352,0.039662,0.015542
2580,2580,1.7357468e-4,1.347468,3.8477,4940.06,4.9056,0.040226,0.015730
2590,2590,1.7338087e-4,1.261241,3.5298,5061.24,5.0298,0.037627,0.014988
2600,2600,1.731865e-4,1.327399,3.7712,4525.79,5.0015,0.040104,0.015969
2610,2610,1.7299155e-4,1.222877,3.3969,5148.79,5.1099,0.040313,0.015110
2620,2620,1.7279603e-4,1.227508,3.4127,5673.83,5.6092,0.040565,0.015657
2630,2630,1.7259993e-4,1.058315,2.8815,5691.75,5.6586,0.038181,0.013257
2640,2640,1.7240328e-4,1.136885,3.1170,5680.66,5.6498,0.039713,0.014581
2650,2650,1.7220606e-4,1.317724,3.7349,5304.71,5.7107,0.041309,0.016914
2660,2660,1.7200827e-4,1.336308,3.8050,5731.62,5.6916,0.038934,0.016107
2670,2670,1.7180992e-4,1.386670,4.0015,5520.67,5.6520,0.039094,0.015971
2680,2680,1.71611e-4,1.437654,4.2108,5611.96,5.5945,0.042161,0.017093
2690,2690,1.7141152e-4,1.227654,3.4132,5641.39,5.6107,0.037022,0.014413
2700,2700,1.712115e-4,1.107416,3.0265,5606.56,5.5782,0.039572,0.014354
2710,2710,1.7101092e-4,1.239325,3.4533,5156.16,5.6494,0.044024,0.016250
2720,2720,1.7080978e-4,1.249254,3.4877,5662.27,5.6457,0.039109,0.015258
2730,2730,1.706081e-4,1.248095,3.4837,5519.87,5.6231,0.039788,0.015821
2740,2740,1.7040587e-4,1.151164,3.1619,5295.47,5.6030,0.039131,0.014267
2750,2750,1.7020307e-4,1.211746,3.3593,5151.88,5.6123,0.040494,0.015384
2760,2760,1.6999975e-4,1.372972,3.9471,5565.58,5.5321,0.044264,0.017443
2770,2770,1.6979588e-4,1.201167,3.3240,5201.03,5.5065,0.042730,0.015623
2780,2780,1.6959147e-4,1.307920,3.6985,5612.47,5.5679,0.042633,0.016962
2790,2790,1.6938652e-4,1.248816,3.4862,5652.04,5.6158,0.040335,0.015971
2800,2800,1.6918103e-4,1.305202,3.6884,5637.47,5.6408,0.040794,0.016186
2810,2810,1.6897502e-4,1.186961,3.2771,5186.78,5.5814,0.038981,0.014685
2820,2820,1.6876846e-4,1.246036,3.4765,5302.04,5.6192,0.039583,0.015209
2830,2830,1.6856137e-4,1.227973,3.4143,5678.84,5.6612,0.039502,0.015314
2840,2840,1.6835376e-4,1.202011,3.3268,5507.94,5.6345,0.038822,0.015086
2850,2850,1.6814562e-4,1.176244,3.2422,5606.10,5.5854,0.039200,0.014945
2860,2860,1.6793695e-4,1.139432,3.1250,5672.57,5.6036,0.038517,0.014110
2870,2870,1.6772778e-4,1.062907,2.8948,5122.17,5.6278,0.037656,0.013499
2880,2880,1.6751807e-4,1.171768,3.2277,5522.89,5.4769,0.041544,0.016510
2890,2890,1.6730784e-4,1.097252,2.9959,5664.79,5.6318,0.039837,0.014438
2900,2900,1.670971e-4,1.212727,3.3626,5438.32,5.6709,0.039298,0.015367
2910,2910,1.6688583e-4,1.214466,3.3685,5711.47,5.6738,0.040086,0.015312
2920,2920,1.6667407e-4,1.150231,3.1589,5625.93,5.5812,0.038634,0.014390
2930,2930,1.6646179e-4,1.145130,3.1429,5155.96,5.5576,0.039536,0.014215
2940,2940,1.6624901e-4,1.127220,3.0871,5592.27,5.5912,0.039594,0.014339
2950,2950,1.6603571e-4,1.307637,3.6974,5484.78,5.5389,0.041116,0.016002
2960,2960,1.6582191e-4,1.239951,3.4554,5419.67,5.3933,0.041794,0.016336
2970,2970,1.6560762e-4,1.140094,3.1271,4974.65,5.4575,0.040381,0.014439
2980,2980,1.6539282e-4,1.281270,3.6012,5118.31,5.5077,0.039050,0.015831
2990,2990,1.6517752e-4,1.073060,2.9243,5532.75,5.4909,0.036674,0.013184
3000,3000,1.6496175e-4,1.071705,2.9204,5468.64,5.4378,0.038580,0.013537
3010,3010,1.6474546e-4,1.118774,3.0611,5497.84,5.4457,0.038751,0.014598
3020,3020,1.6452868e-4,1.048608,2.8537,5132.79,5.4219,0.037828,0.013906
3030,3030,1.6431142e-4,1.234250,3.4358,5408.95,5.3806,0.042217,0.016568
3040,3040,1.6409367e-4,1.150443,3.1596,5467.71,5.4338,0.037858,0.014375
3050,3050,1.6387545e-4,1.176554,3.2432,5525.16,5.4664,0.039642,0.014951
3060,3060,1.6365672e-4,1.120629,3.0668,5540.05,5.5217,0.036723,0.014180
3070,3070,1.6343752e-4,1.055415,2.8732,5469.60,5.4399,0.038117,0.013956
3080,3080,1.6321786e-4,1.096111,2.9925,5469.10,5.4288,0.039582,0.014863
3090,3090,1.629977e-4,1.174576,3.2368,5043.30,5.5543,0.038287,0.014552
3100,3100,1.6277708e-4,1.157634,3.1824,5485.64,5.5529,0.037896,0.014632
3110,3110,1.62556e-4,1.170863,3.2248,5491.59,5.4596,0.040940,0.015028
3120,3120,1.6233441e-4,1.085395,2.9606,5393.73,5.5465,0.038431,0.013626
3130,3130,1.621124e-4,1.218842,3.3833,5495.25,5.4856,0.043967,0.016186
3140,3140,1.6188988e-4,1.254314,3.5054,5500.61,5.4995,0.043027,0.016539
3150,3150,1.6166693e-4,1.244205,3.4702,5038.77,5.4972,0.040661,0.015984
