step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
910,910,1.9655006e-4,1.508618,4.5205,11217.64,11.1501,0.028454,0.013125
920,920,1.9647436e-4,1.367971,3.9274,10069.01,11.1370,0.028329,0.012413
930,930,1.9639783e-4,1.448179,4.2554,11193.77,11.1329,0.030213,0.013291
940,940,1.9632051e-4,1.453044,4.2761,10056.01,10.9105,0.030053,0.013393
950,950,1.962424e-4,1.540962,4.6691,10714.42,10.7480,0.030689,0.013502
960,960,1.9616348e-4,1.533699,4.6353,10857.16,10.8044,0.030175,0.013116
970,970,1.9608375e-4,1.212527,3.3620,11057.54,11.0059,0.027657,0.011180
980,980,1.9600324e-4,1.575209,4.8318,10995.92,11.0131,0.032867,0.014532
990,990,1.9592191e-4,1.373571,3.9494,11052.87,10.9949,0.028123,0.012173
1000,1000,1.9583979e-4,1.324006,3.7584,10932.80,10.8502,0.029064,0.012040
1010,1010,1.9575687e-4,1.410177,4.0967,10646.48,10.9546,0.031538,0.013226
1020,1020,1.9567317e-4,1.693886,5.4406,10945.35,10.8922,0.030708,0.014640
1030,1030,1.9558865e-4,1.622341,5.0649,11051.57,10.9829,0.028991,0.013066
1040,1040,1.9550335e-4,1.542721,4.6773,10961.59,10.9083,0.028871,0.012927
1050,1050,1.9541725e-4,1.344057,3.8346,10858.50,10.7890,0.029529,0.012294
1060,1060,1.9533036e-4,1.290136,3.6333,10847.20,10.7694,0.030653,0.012330
1070,1070,1.9524267e-4,1.358127,3.8889,9864.11,10.8285,0.030668,0.012820
1080,1080,1.9515419e-4,1.317274,3.7332,10499.65,10.8690,0.030269,0.012881
1090,1090,1.9506492e-4,1.433915,4.1951,11042.33,10.9844,0.030250,0.013919
1100,1100,1.9497485e-4,1.456304,4.2901,9980.60,10.8980,0.033054,0.014094
1110,1110,1.94884e-4,1.338942,3.8150,11003.91,10.8975,0.030834,0.013240
1120,1120,1.9479237e-4,1.335072,3.8003,10946.96,11.1119,0.028768,0.012867
1130,1130,1.9469995e-4,1.190797,3.2897,11212.48,11.1342,0.028625,0.011594
1140,1140,1.9460674e-4,1.408315,4.0891,10305.38,11.2335,0.031070,0.013942
1150,1150,1.9451273e-4,1.484459,4.4126,11424.36,11.4043,0.028171,0.013072
1160,1160,1.9441797e-4,1.315910,3.7281,11201.49,11.1927,0.026780,0.011686
1170,1170,1.9432239e-4,1.380064,3.9752,11370.98,11.3245,0.027716,0.012026
1180,1180,1.9422604e-4,1.577980,4.8452,11096.95,11.2485,0.028921,0.012887
1190,1190,1.9412891e-4,1.484574,4.4131,10667.78,11.2062,0.028789,0.012258
1200,1200,1.9403099e-4,1.310142,3.7067,11132.25,11.0203,0.028931,0.011555
1210,1210,1.939323e-4,1.307147,3.6956,11185.46,11.1484,0.027488,0.011677
1220,1220,1.9383284e-4,1.454145,4.2808,10988.71,11.1742,0.029462,0.012946
1230,1230,1.9373259e-4,1.430807,4.1821,11163.50,11.1093,0.027316,0.012274
1240,1240,1.9363155e-4,1.334558,3.7983,10754.24,11.0744,0.027936,0.012215
1250,1250,1.9352975e-4,1.306939,3.6948,10567.59,11.1261,0.029383,0.012201
1260,1260,1.9342717e-4,1.305231,3.6885,11169.00,11.1234,0.029288,0.011992
1270,1270,1.9332382e-4,1.200716,3.3225,11301.80,11.2033,0.029097,0.011769
1280,1280,1.932197e-4,1.269249,3.5582,10379.76,11.3653,0.029063,0.012191
1290,1290,1.931148e-4,1.298414,3.6635,11528.63,11.4592,0.027778,0.011578
1300,1300,1.9300914e-4,1.296302,3.6558,11384.41,11.2874,0.027889,0.011479
1310,1310,1.929027e-4,1.260860,3.5285,11134.89,11.0743,0.027300,0.011253
1320,1320,1.927955e-4,1.226535,3.4094,11218.96,11.1083,0.027777,0.011656
1330,1330,1.9268753e-4,1.228933,3.4176,11604.80,11.5641,0.027321,0.011457
1340,1340,1.9257878e-4,1.152121,3.1649,11462.33,11.4467,0.027441,0.010821
1350,1350,1.9246926e-4,1.154879,3.1736,10297.87,11.2974,0.030422,0.012278
1360,1360,1.92359e-4,1.528093,4.6094,11461.17,11.3569,0.030545,0.013913
1370,1370,1.9224797e-4,1.414867,4.1159,11293.97,11.2391,0.027784,0.011739
1380,1380,1.9213617e-4,1.400961,4.0591,11266.21,11.2442,0.027492,0.012094
1390,1390,1.9202361e-4,1.390864,4.0183,11266.17,11.2071,0.026722,0.011819
1400,1400,1.919103e-4,1.306768,3.6942,10743.87,11.2838,0.028187,0.011829
1410,1410,1.9179622e-4,1.298607,3.6642,11378.74,11.2949,0.027544,0.011719
1420,1420,1.9168138e-4,1.158991,3.1867,10312.24,11.1672,0.027766,0.010744
1430,1430,1.9156579e-4,1.211675,3.3591,11419.97,11.3424,0.028178,0.011616
1440,1440,1.9144944e-4,1.295515,3.6529,11369.98,11.3103,0.028723,0.012222
1450,1450,1.9133235e-4,1.272000,3.5680,10578.48,11.3809,0.030354,0.012157
1460,1460,1.9121448e-4,1.388794,4.0100,11241.71,11.2002,0.030052,0.012578
1470,1470,1.9109588e-4,1.290661,3.6352,10156.17,11.1491,0.028858,0.011889
1480,1480,1.9097653e-4,1.226686,3.4099,13030.25,12.8843,0.029799,0.012198
1490,1490,1.9085642e-4,1.363710,3.9107,11881.02,13.0203,0.030771,0.012854
1500,1500,1.9073555e-4,1.277634,3.5881,12208.73,12.1305,0.028137,0.011804
1510,1510,1.9061395e-4,1.298419,3.6635,11638.14,12.1063,0.029272,0.012271
1520,1520,1.9049158e-4,1.385853,3.9982,11118.66,11.9772,0.029952,0.012873
1530,1530,1.9036849e-4,1.409009,4.0919,11167.81,11.9572,0.028816,0.012380
1540,1540,1.9024465e-4,1.620643,5.0563,12061.43,12.0426,0.028816,0.014241
1550,1550,1.9012007e-4,1.453263,4.2770,12022.56,11.9874,0.026726,0.012497
1560,1560,1.8999475e-4,1.367617,3.9260,12091.73,12.0423,0.027098,0.012141
1570,1570,1.8986869e-4,1.394623,4.0335,12127.86,12.0245,0.027797,0.012378
1580,1580,1.8974188e-4,1.389538,4.0130,12000.27,11.9281,0.027260,0.012232
1590,1590,1.8961434e-4,1.268857,3.5568,11107.55,11.9026,0.027330,0.011365
1600,1600,1.8948606e-4,1.443910,4.2372,11084.67,12.0624,0.028754,0.013184
1610,1610,1.8935704e-4,1.424401,4.1554,11429.07,12.0953,0.028383,0.012528
