step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
340,340,1.9951556e-4,1.815125,6.1418,7214.56,7.1809,0.045004,0.020629
350,350,1.9948668e-4,1.942342,6.9751,7120.69,7.0902,0.046176,0.021199
360,360,1.9945696e-4,1.848660,6.3513,6625.24,6.8142,0.045209,0.020533
370,370,1.994264e-4,1.800391,6.0520,6641.17,6.6076,0.048853,0.021282
380,380,1.9939501e-4,1.789233,5.9849,6663.99,6.8610,0.049333,0.022245
390,390,1.993628e-4,1.881628,6.5642,6669.85,6.8054,0.050968,0.022434
400,400,1.9932975e-4,1.833120,6.2534,7137.21,7.1094,0.043421,0.020567
410,410,1.9929587e-4,1.780207,5.9311,6945.16,6.9114,0.044455,0.020334
420,420,1.9926114e-4,1.818255,6.1611,6484.89,6.8971,0.046200,0.021242
430,430,1.992256e-4,1.746609,5.7351,7262.79,7.3898,0.044001,0.019898
440,440,1.991892e-4,1.744399,5.7225,7317.22,7.4719,0.042220,0.019533
450,450,1.99152e-4,1.713623,5.5490,7373.08,7.3630,0.044047,0.020347
460,460,1.9911396e-4,1.617795,5.0420,7363.61,7.3536,0.042511,0.019104
470,470,1.9907509e-4,1.523379,4.5877,7131.44,7.4365,0.042578,0.019185
480,480,1.9903539e-4,1.635134,5.1301,7476.16,7.4110,0.043967,0.020839
490,490,1.9899487e-4,1.701162,5.4803,7288.83,7.5270,0.044103,0.021701
500,500,1.989535e-4,1.835037,6.2654,7396.94,7.5323,0.045076,0.021164
510,510,1.9891132e-4,1.567535,4.7948,7548.86,7.5371,0.040528,0.018584
520,520,1.988683e-4,1.647496,5.1940,7617.93,7.5868,0.043304,0.020651
530,530,1.9882445e-4,1.596771,4.9371,7612.40,7.5961,0.041786,0.019580
540,540,1.9877979e-4,1.679623,5.3635,6965.28,7.5732,0.042646,0.019795
550,550,1.9873428e-4,1.739498,5.6945,7535.20,7.4681,0.041316,0.020256
560,560,1.9868797e-4,1.785758,5.9641,7092.81,7.6841,0.038875,0.019471
570,570,1.9864082e-4,1.778060,5.9184,7950.08,7.8823,0.038652,0.019319
580,580,1.9859284e-4,1.758626,5.8045,7546.29,7.8403,0.038190,0.018487
590,590,1.9854403e-4,1.686876,5.4026,7830.04,7.7603,0.042430,0.019404
600,600,1.9849441e-4,1.716782,5.5666,7152.08,7.7320,0.039856,0.019121
610,610,1.9844396e-4,1.754144,5.7785,7781.60,7.7423,0.038484,0.019812
620,620,1.9839269e-4,1.631730,5.1127,7544.59,7.5094,0.036753,0.018455
630,630,1.9834058e-4,1.550291,4.7128,7796.25,7.7780,0.036050,0.018186
640,640,1.9828767e-4,1.548603,4.7049,7536.10,7.4980,0.037469,0.018487
650,650,1.9823393e-4,1.523928,4.5902,7092.42,7.4458,0.037647,0.018495
660,660,1.9817938e-4,1.645960,5.1860,7201.57,7.1833,0.042253,0.020351
670,670,1.9812399e-4,1.504014,4.4997,7391.00,7.3280,0.038005,0.017841
680,680,1.9806778e-4,1.534294,4.6380,7279.05,7.2507,0.040235,0.018988
690,690,1.9801076e-4,1.679632,5.3636,6955.09,7.4141,0.041549,0.020251
700,700,1.9795292e-4,1.515009,4.5495,7255.67,7.2331,0.039834,0.019073
710,710,1.9789426e-4,1.723433,5.6037,6872.24,7.4216,0.042254,0.020928
720,720,1.9783479e-4,1.527745,4.6078,7659.52,7.6342,0.035708,0.017791
730,730,1.9777448e-4,1.517696,4.5617,6744.91,7.2642,0.040460,0.019587
740,740,1.9771337e-4,1.535756,4.6448,7218.52,7.1737,0.041672,0.020137
750,750,1.9765143e-4,1.662682,5.2734,7403.57,7.3519,0.040659,0.020004
760,760,1.975887e-4,1.529024,4.6137,7048.18,7.3094,0.038889,0.017986
770,770,1.9752514e-4,1.469765,4.3482,7072.79,7.3708,0.038712,0.017842
780,780,1.9746076e-4,1.498412,4.4746,7554.72,7.5312,0.039393,0.018265
790,790,1.9739557e-4,1.475452,4.3730,6987.94,7.5450,0.039067,0.018757
800,800,1.9732956e-4,1.659522,5.2568,7501.02,7.4689,0.038756,0.018894
810,810,1.9726275e-4,1.524405,4.5924,7920.14,7.8847,0.036960,0.017656
820,820,1.9719511e-4,1.546239,4.6938,7488.63,8.1422,0.039782,0.018788
830,830,1.9712668e-4,1.570847,4.8107,7901.05,8.2206,0.039609,0.018784
840,840,1.9705744e-4,1.617118,5.0385,8266.57,8.2136,0.037857,0.018804
850,850,1.9698737e-4,1.570614,4.8096,7949.28,8.3556,0.038465,0.018618
860,860,1.969165e-4,1.675188,5.3398,8057.15,8.1031,0.041089,0.019693
870,870,1.9684482e-4,1.463586,4.3214,7504.01,8.0631,0.038649,0.018050
880,880,1.9677235e-4,1.484113,4.4110,8192.54,8.1259,0.039703,0.018124
890,890,1.9669905e-4,1.468717,4.3437,8039.65,8.0021,0.040231,0.018783
900,900,1.9662495e-4,1.591663,4.9119,7951.72,8.2935,0.036952,0.018512
910,910,1.9655006e-4,1.575871,4.8349,8309.51,8.2595,0.038081,0.019432
920,920,1.9647436e-4,1.455296,4.2858,7435.73,8.2244,0.036318,0.017268
930,930,1.9639783e-4,1.491938,4.4457,8198.68,8.1541,0.039000,0.018457
940,940,1.9632051e-4,1.500781,4.4852,7437.83,8.0699,0.038210,0.018283
950,950,1.962424e-4,1.607485,4.9902,7926.83,7.9517,0.040916,0.019014
960,960,1.9616348e-4,1.604933,4.9775,8043.32,8.0042,0.038725,0.018215
970,970,1.9608375e-4,1.276542,3.5842,9555.74,9.5112,0.035578,0.015936
980,980,1.9600324e-4,1.636462,5.1370,9286.48,9.3010,0.041882,0.019918
990,990,1.9592191e-4,1.460792,4.3094,8147.97,8.1052,0.037641,0.017938
1000,1000,1.9583979e-4,1.384530,3.9929,7989.08,7.9287,0.037476,0.017021
1010,1010,1.9575687e-4,1.472595,4.3605,7985.11,8.2162,0.039303,0.018214
1020,1020,1.9567317e-4,1.770943,5.8764,8876.73,8.8336,0.039047,0.019422
1030,1030,1.9558865e-4,1.707822,5.5169,8934.39,8.8789,0.037772,0.018454
1040,1040,1.9550335e-4,1.607008,4.9879,8886.05,8.8429,0.037998,0.017930
1050,1050,1.9541725e-4,1.420596,4.1396,8829.49,8.7729,0.039125,0.017156
1060,1060,1.9533036e-4,1.357706,3.8873,8793.12,8.7300,0.038852,0.016849
1070,1070,1.9524267e-4,1.421143,4.1419,7740.34,8.4971,0.039354,0.017326
1080,1080,1.9515419e-4,1.401407,4.0609,8258.57,8.5491,0.037856,0.017428
1090,1090,1.9506492e-4,1.504054,4.4999,9193.42,9.1452,0.037448,0.018278
1100,1100,1.9497485e-4,1.540601,4.6674,8193.46,8.9466,0.039751,0.018651
1110,1110,1.94884e-4,1.400645,4.0578,8990.25,8.9033,0.038876,0.017797
1120,1120,1.9479237e-4,1.392777,4.0260,9072.71,9.2094,0.035738,0.017472
1130,1130,1.9469995e-4,1.255703,3.5103,9030.35,8.9673,0.035724,0.016015
1140,1140,1.9460674e-4,1.463941,4.3230,8485.72,9.2499,0.037695,0.018022
1150,1150,1.9451273e-4,1.522574,4.5840,9339.96,9.3236,0.035358,0.017695
1160,1160,1.9441797e-4,1.364122,3.9123,9132.23,9.1251,0.034220,0.016238
1170,1170,1.9432239e-4,1.419312,4.1343,9234.11,9.1964,0.035567,0.016651
1180,1180,1.9422604e-4,1.635245,5.1307,9037.16,9.1606,0.038090,0.018288
1190,1190,1.9412891e-4,1.535078,4.6417,8545.67,8.9770,0.036095,0.017029
1200,1200,1.9403099e-4,1.356019,3.8807,8965.92,8.8758,0.036162,0.016023
1210,1210,1.939323e-4,1.358436,3.8901,9078.33,9.0483,0.034004,0.015772
1220,1220,1.9383284e-4,1.480476,4.3950,8992.64,9.1445,0.036019,0.017013
1230,1230,1.9373259e-4,1.473114,4.3628,9165.38,9.1208,0.034921,0.017228
1240,1240,1.9363155e-4,1.390388,4.0164,8696.17,8.9550,0.035317,0.016860
1250,1250,1.9352975e-4,1.341221,3.8237,7581.70,7.9824,0.034553,0.016271
1260,1260,1.9342717e-4,1.365517,3.9177,6381.81,6.3557,0.035853,0.016938
1270,1270,1.9332382e-4,1.265361,3.5444,6368.94,6.3134,0.034027,0.015695
1280,1280,1.932197e-4,1.333548,3.7945,5891.98,6.4514,0.034730,0.016928
1290,1290,1.931148e-4,1.341431,3.8245,6473.27,6.4343,0.034528,0.016250
1300,1300,1.9300914e-4,1.348551,3.8518,6433.22,6.3784,0.034120,0.016173
1310,1310,1.929027e-4,1.301049,3.6731,6410.37,6.3755,0.032711,0.015558
1320,1320,1.927955e-4,1.275923,3.5820,6359.84,6.2971,0.033396,0.015799
1330,1330,1.9268753e-4,1.277686,3.5883,6418.88,6.3964,0.033362,0.015961
1340,1340,1.9257878e-4,1.180367,3.2556,6330.44,6.3218,0.032802,0.014888
1350,1350,1.9246926e-4,1.187943,3.2803,5895.91,6.4682,0.034538,0.015360
1360,1360,1.92359e-4,1.555051,4.7353,6582.11,6.5222,0.035717,0.018267
1370,1370,1.9224797e-4,1.459424,4.3035,6482.10,6.4506,0.034116,0.016180
1380,1380,1.9213617e-4,1.430520,4.1809,6432.55,6.4200,0.032870,0.016024
1390,1390,1.9202361e-4,1.423008,4.1496,6494.27,6.4602,0.032575,0.015765
1400,1400,1.919103e-4,1.381380,3.9804,6033.53,6.3368,0.034139,0.016352
1410,1410,1.9179622e-4,1.342133,3.8272,6401.24,6.3541,0.033004,0.015544
1420,1420,1.9168138e-4,1.189514,3.2855,5825.00,6.3080,0.032652,0.014008
1430,1430,1.9156579e-4,1.251864,3.4969,6433.59,6.3899,0.034200,0.016029
1440,1440,1.9144944e-4,1.334006,3.7962,6347.11,6.3138,0.034991,0.017045
1450,1450,1.9133235e-4,1.320632,3.7458,5854.64,6.2988,0.035219,0.016373
1460,1460,1.9121448e-4,1.457329,4.2945,6328.92,6.3055,0.035190,0.016980
1470,1470,1.9109588e-4,1.351988,3.8651,5795.42,6.3620,0.035240,0.015875
1480,1480,1.9097653e-4,1.260778,3.5282,6386.81,6.3153,0.034572,0.015441
1490,1490,1.9085642e-4,1.413818,4.1116,5770.30,6.3236,0.037044,0.017439
1500,1500,1.9073555e-4,1.323049,3.7549,6420.40,6.3793,0.032764,0.015724
1510,1510,1.9061395e-4,1.343253,3.8315,6175.91,6.4243,0.033836,0.016315
1520,1520,1.9049158e-4,1.428176,4.1711,5920.18,6.3773,0.034975,0.016866
1530,1530,1.9036849e-4,1.447543,4.2527,5869.38,6.2842,0.034272,0.016400
1540,1540,1.9024465e-4,1.679433,5.3625,6491.98,6.4819,0.033985,0.017818
1550,1550,1.9012007e-4,1.502103,4.4911,6515.30,6.4963,0.031150,0.015906
1560,1560,1.8999475e-4,1.385401,3.9964,6553.53,6.5268,0.030698,0.015055
1570,1570,1.8986869e-4,1.456246,4.2898,6415.29,6.3606,0.032539,0.016359
1580,1580,1.8974188e-4,1.445130,4.2424,6392.30,6.3538,0.031835,0.015830
1590,1590,1.8961434e-4,1.291489,3.6382,5968.61,6.3958,0.030392,0.014211
1600,1600,1.8948606e-4,1.491099,4.4420,5940.21,6.4642,0.032381,0.016138
1610,1610,1.8935704e-4,1.462103,4.3150,6074.27,6.4283,0.032604,0.016573
1620,1620,1.892273e-4,1.389092,4.0112,6368.16,6.3422,0.033196,0.016307
1630,1630,1.8909683e-4,1.274427,3.5767,6418.45,6.3972,0.032201,0.015020
1640,1640,1.8896561e-4,1.403659,4.0701,6366.46,6.3281,0.034791,0.017035
1650,1650,1.8883367e-4,1.465091,4.3279,6137.66,6.3331,0.034076,0.017001
1660,1660,1.88701e-4,1.418323,4.1302,6206.19,6.1784,0.033999,0.016343
1670,1670,1.8856762e-4,1.359970,3.8961,6012.07,6.3389,0.032136,0.015394
1680,1680,1.8843349e-4,1.493183,4.4512,6382.62,6.4039,0.033528,0.016741
1690,1690,1.8829864e-4,1.406357,4.0811,6467.40,6.4410,0.032550,0.015903
1700,1700,1.8816307e-4,1.413249,4.1093,6436.83,6.4205,0.032137,0.015692
1710,1710,1.8802677e-4,1.349217,3.8544,6430.79,6.4814,0.031557,0.014890
1720,1720,1.8788976e-4,1.273654,3.5739,6368.07,6.3224,0.033423,0.015835
1730,1730,1.8775203e-4,1.292499,3.6419,6008.57,6.2886,0.033653,0.015078
1740,1740,1.8761356e-4,1.451740,4.2705,6389.84,6.3613,0.033250,0.015897
1750,1750,1.874744e-4,1.249461,3.4885,5661.26,6.2496,0.032550,0.014467
1760,1760,1.8733453e-4,1.157297,3.1813,6239.98,6.2036,0.033233,0.014079
1770,1770,1.8719393e-4,1.194979,3.3035,5817.31,6.1679,0.034328,0.014711
1780,1780,1.8705262e-4,1.322281,3.7520,6221.25,6.1886,0.034320,0.015865
1790,1790,1.869106e-4,1.402065,4.0636,5960.90,6.2285,0.034940,0.016924
1800,1800,1.8676787e-4,1.317911,3.7356,5726.51,6.2079,0.035236,0.017048
1810,1810,1.8662443e-4,1.305554,3.6897,5952.45,6.2890,0.033343,0.015347
1820,1820,1.8648028e-4,1.461490,4.3124,6256.37,6.2320,0.034680,0.016488
1830,1830,1.8633543e-4,1.304060,3.6842,6176.57,6.2647,0.033305,0.014966
1840,1840,1.8618988e-4,1.415299,4.1177,6284.39,6.2673,0.034181,0.016227
1850,1850,1.8604362e-4,1.319406,3.7412,5849.85,6.2476,0.033785,0.015665
1860,1860,1.8589666e-4,1.395329,4.0363,6308.90,6.3274,0.033551,0.016197
1870,1870,1.85749e-4,1.294540,3.6493,6279.37,6.2428,0.033276,0.014953
1880,1880,1.8560066e-4,1.363513,3.9099,6220.49,6.1987,0.034218,0.015698
1890,1890,1.854516e-4,1.282448,3.6055,6353.36,6.4916,0.031420,0.015184
1900,1900,1.8530183e-4,1.288750,3.6282,6505.22,6.5811,0.031674,0.014857
1910,1910,1.8515141e-4,1.413977,4.1123,6293.52,6.2739,0.033757,0.016342
1920,1920,1.8500026e-4,1.295672,3.6535,6343.26,6.3063,0.030745,0.014358
1930,1930,1.8484844e-4,1.275641,3.5810,6338.86,6.3265,0.031418,0.014311
1940,1940,1.8469592e-4,1.290740,3.6355,6527.72,6.5163,0.031280,0.014566
1950,1950,1.8454272e-4,1.327583,3.7719,6317.34,6.2842,0.033162,0.015451
1960,1960,1.8438883e-4,1.424261,4.1548,6096.55,6.4016,0.033170,0.016165
1970,1970,1.8423426e-4,1.332949,3.7922,6025.68,6.4060,0.031814,0.015103
1980,1980,1.8407899e-4,1.462463,4.3166,6351.38,6.3304,0.033680,0.016709
1990,1990,1.8392305e-4,1.428344,4.1718,6003.92,6.3513,0.033323,0.016107
2000,2000,1.8376643e-4,1.256923,3.5146,6391.59,6.3507,0.031990,0.014721
2010,2010,1.8360914e-4,1.343577,3.8327,6393.63,6.3478,0.032598,0.015720
2020,2020,1.8345116e-4,1.402430,4.0651,6482.69,6.4474,0.031651,0.015777
2030,2030,1.8329252e-4,1.351480,3.8631,6157.14,6.4626,0.030208,0.015127
2040,2040,1.8313319e-4,1.212877,3.3631,6294.79,6.2593,0.030813,0.013728
2050,2050,1.8297319e-4,1.254720,3.5069,5980.33,6.2616,0.032880,0.014814
2060,2060,1.8281252e-4,1.303974,3.6839,5865.80,6.3241,0.034578,0.015606
2070,2070,1.8265119e-4,1.353661,3.8716,6322.26,6.3026,0.033309,0.015823
2080,2080,1.8248918e-4,1.282662,3.6062,6375.07,6.3527,0.032286,0.014955
2090,2090,1.823265e-4,1.312288,3.7147,6172.63,6.1343,0.034912,0.016221
2100,2100,1.8216317e-4,1.226034,3.4077,6264.67,6.2318,0.032541,0.014492
2110,2110,1.8199917e-4,1.500360,4.4833,5922.56,6.3214,0.034425,0.016642
2120,2120,1.8183452e-4,1.381937,3.9826,5843.84,6.2661,0.032624,0.015145
2130,2130,1.816692e-4,1.246794,3.4792,6047.90,6.3285,0.030818,0.014286
2140,2140,1.8150322e-4,1.447834,4.2539,6602.90,6.5670,0.031807,0.016381
2150,2150,1.8133657e-4,1.348126,3.8502,5915.73,6.4103,0.031604,0.015225
2160,2160,1.811693e-4,1.379279,3.9720,6098.62,6.3986,0.031231,0.015023
2170,2170,1.8100135e-4,1.383613,3.9893,5923.72,6.2677,0.032158,0.015088
2180,2180,1.8083275e-4,1.373065,3.9474,6280.40,6.2475,0.032432,0.015179
2190,2190,1.8066351e-4,1.299163,3.6662,6155.82,6.2897,0.030750,0.014512
2200,2200,1.8049362e-4,1.304718,3.6866,6323.29,6.2694,0.032965,0.015373
2210,2210,1.8032308e-4,1.331461,3.7866,5710.68,6.2771,0.034680,0.015853
2220,2220,1.8015191e-4,1.235239,3.4392,6043.01,6.3247,0.031130,0.013939
2230,2230,1.7998008e-4,1.331120,3.7853,6229.10,6.3456,0.033778,0.016491
2240,2240,1.7980761e-4,1.325056,3.7624,5980.21,6.3709,0.033239,0.015847
2250,2250,1.796345e-4,1.266798,3.5495,6652.84,6.6257,0.029964,0.014295
2260,2260,1.7946075e-4,1.153745,3.1700,6496.35,6.4799,0.030182,0.013853
2270,2270,1.7928638e-4,1.227041,3.4111,6282.51,6.2544,0.032942,0.014992
2280,2280,1.7911136e-4,1.133180,3.1055,6264.94,6.2345,0.031160,0.013764
2290,2290,1.789357e-4,1.273032,3.5717,6181.11,6.5522,0.029879,0.014481
2300,2300,1.7875944e-4,1.340810,3.8221,6101.04,6.3478,0.032283,0.014871
2310,2310,1.7858252e-4,1.288146,3.6261,6426.76,6.3782,0.031534,0.014479
2320,2320,1.78405e-4,1.315170,3.7254,6485.41,6.4401,0.031669,0.014544
2330,2330,1.7822682e-4,1.243479,3.4677,6463.19,6.4168,0.031758,0.014603
2340,2340,1.7804805e-4,1.248730,3.4859,6308.91,6.2709,0.032035,0.014727
2350,2350,1.7786864e-4,1.314973,3.7247,5867.99,6.4087,0.032036,0.015378
2360,2360,1.776886e-4,1.277541,3.5878,6310.70,6.2691,0.031236,0.014737
2370,2370,1.7750796e-4,1.191413,3.2917,6152.08,6.3301,0.030927,0.014420
2380,2380,1.773267e-4,1.271013,3.5645,5906.43,6.3679,0.031869,0.014827
2390,2390,1.7714482e-4,1.398686,4.0499,6025.37,6.3451,0.032326,0.015837
2400,2400,1.7696233e-4,1.264256,3.5405,6088.18,6.2935,0.032220,0.015392
2410,2410,1.7677923e-4,1.092479,2.9817,6252.65,6.1982,0.031359,0.013291
2420,2420,1.7659551e-4,1.120278,3.0657,6234.12,6.1942,0.031789,0.013787
2430,2430,1.7641118e-4,1.227013,3.4110,5989.72,6.2612,0.032780,0.015475
2440,2440,1.7622625e-4,1.401748,4.0623,6106.37,6.2768,0.034824,0.016759
2450,2450,1.7604073e-4,1.260949,3.5288,6047.73,6.2353,0.032530,0.014857
2460,2460,1.7585458e-4,1.233824,3.4343,6332.52,6.3140,0.030418,0.014178
2470,2470,1.7566787e-4,1.208133,3.3472,6307.27,6.2742,0.030203,0.014093
2480,2480,1.7548053e-4,1.469727,4.3480,5883.16,6.2610,0.034584,0.017339
2490,2490,1.7529259e-4,1.462045,4.3148,6288.50,6.2482,0.032016,0.016313
2500,2500,1.7510407e-4,1.383674,3.9895,6415.14,6.4529,0.031074,0.014862
2510,2510,1.7491495e-4,1.486933,4.4235,6263.91,6.4790,0.031494,0.015555
2520,2520,1.7472524e-4,1.212928,3.3633,6343.48,6.2567,0.031324,0.013496
2530,2530,1.7453494e-4,1.157375,3.1816,5989.39,6.4600,0.030410,0.012976
2540,2540,1.7434405e-4,1.145342,3.1435,6442.33,6.3837,0.029691,0.013866
2550,2550,1.7415259e-4,1.133997,3.1081,6362.08,6.2896,0.031067,0.013507
2560,2560,1.7396052e-4,1.251899,3.4970,6473.50,6.4647,0.030194,0.014447
2570,2570,1.7376788e-4,1.275684,3.5811,6524.72,6.5107,0.030236,0.014143
2580,2580,1.7357468e-4,1.374185,3.9519,6505.77,6.4603,0.031609,0.014667
2590,2590,1.7338087e-4,1.294927,3.6507,6459.54,6.4194,0.030545,0.013820
2600,2600,1.731865e-4,1.355499,3.8787,5821.17,6.4331,0.030936,0.014537
2610,2610,1.7299155e-4,1.253940,3.5041,6417.35,6.3688,0.031143,0.013925
2620,2620,1.7279603e-4,1.274194,3.5758,6466.98,6.3933,0.031743,0.014313
2630,2630,1.7259993e-4,1.088417,2.9696,6445.62,6.4081,0.029859,0.012304
2640,2640,1.7240328e-4,1.153191,3.1683,6294.62,6.2604,0.031510,0.013438
2650,2650,1.7220606e-4,1.336434,3.8055,5946.35,6.4015,0.032830,0.015166
2660,2660,1.7200827e-4,1.360037,3.8963,6477.40,6.4322,0.031716,0.015046
2670,2670,1.7180992e-4,1.411790,4.1033,6228.87,6.3771,0.031413,0.014647
2680,2680,1.71611e-4,1.465678,4.3305,6230.86,6.2115,0.032560,0.015171
2690,2690,1.7141152e-4,1.259752,3.5245,6318.65,6.2843,0.029508,0.013416
2700,2700,1.712115e-4,1.138712,3.1227,6254.51,6.2229,0.030668,0.013066
2710,2710,1.7101092e-4,1.259414,3.5234,5731.84,6.2801,0.033266,0.014489
2720,2720,1.7080978e-4,1.263741,3.5386,6508.24,6.4892,0.029876,0.013996
2730,2730,1.706081e-4,1.280468,3.5983,6294.31,6.4120,0.031126,0.014634
2740,2740,1.7040587e-4,1.183317,3.2652,5888.83,6.2308,0.030232,0.012955
2750,2750,1.7020307e-4,1.245677,3.4753,5774.44,6.2905,0.031517,0.013943
2760,2760,1.6999975e-4,1.439249,4.2175,6223.05,6.1856,0.035089,0.016217
2770,2770,1.6979588e-4,1.244122,3.4699,5762.75,6.1012,0.033471,0.014141
2780,2780,1.6959147e-4,1.343943,3.8341,6325.67,6.2754,0.033472,0.015716
2790,2790,1.6938652e-4,1.275694,3.5812,6400.47,6.3595,0.031181,0.014425
2800,2800,1.6918103e-4,1.321289,3.7482,6446.77,6.4506,0.031789,0.014440
2810,2810,1.6897502e-4,1.204583,3.3354,5866.69,6.3130,0.030525,0.013138
2820,2820,1.6876846e-4,1.272765,3.5707,6032.37,6.3932,0.031223,0.013810
2830,2830,1.6856137e-4,1.264336,3.5407,6553.52,6.5331,0.031089,0.013911
2840,2840,1.6835376e-4,1.243670,3.4683,6345.09,6.4909,0.030392,0.013568
2850,2850,1.6814562e-4,1.207150,3.3439,6371.67,6.3481,0.030775,0.013469
2860,2860,1.6793695e-4,1.147477,3.1502,6465.09,6.3865,0.030357,0.012557
2870,2870,1.6772778e-4,1.081208,2.9482,5878.75,6.4591,0.029813,0.012443
2880,2880,1.6751807e-4,1.223418,3.3988,6348.98,6.2961,0.033561,0.015088
2890,2890,1.6730784e-4,1.138489,3.1220,6437.72,6.4002,0.030440,0.013000
