step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1
260,260,1.997166e-4,1.872221,6.5027,6053.06,5.9783,0.007953,0.023511
270,270,1.9969439e-4,1.842532,6.3125,5982.54,5.9396,0.008531,0.023371
280,280,1.9967135e-4,1.754066,5.7780,6017.99,5.9934,0.008581,0.022968
290,290,1.9964747e-4,1.656436,5.2406,6020.41,5.9865,0.009114,0.023337
300,300,1.9962277e-4,1.749375,5.7510,5757.76,6.0583,0.009127,0.023793
310,310,1.9959721e-4,1.744889,5.7253,5610.23,6.0307,0.009673,0.023934
320,320,1.9957083e-4,1.855918,6.3976,6010.36,5.9568,0.009880,0.025004
330,330,1.9954362e-4,1.817699,6.1577,4996.68,5.9759,0.009458,0.024547
340,340,1.9951556e-4,1.739491,5.6944,6117.51,6.0890,0.009631,0.023096
350,350,1.9948668e-4,1.863279,6.4448,6079.13,6.0531,0.009056,0.022967
360,360,1.9945696e-4,1.751045,5.7606,5804.00,5.9696,0.009439,0.022778
370,370,1.994264e-4,1.704005,5.4959,5903.25,5.8734,0.009944,0.023323
380,380,1.9939501e-4,1.677527,5.3523,5748.61,5.9185,0.010266,0.023479
390,390,1.993628e-4,1.771796,5.8814,5775.26,5.8927,0.010737,0.024029
400,400,1.9932975e-4,1.758010,5.8009,6104.58,6.0808,0.009671,0.023161
410,410,1.9929587e-4,1.697052,5.4578,6017.33,5.9881,0.009643,0.022485
420,420,1.9926114e-4,1.697812,5.4620,5592.22,5.9477,0.009502,0.023031
430,430,1.992256e-4,1.651645,5.2156,5895.98,5.9991,0.009071,0.021966
440,440,1.991892e-4,1.681514,5.3737,5881.53,6.0059,0.009479,0.021775
450,450,1.99152e-4,1.639555,5.1529,5960.91,5.9528,0.009857,0.021788
460,460,1.9911396e-4,1.539539,4.6624,5978.74,5.9706,0.010119,0.020931
470,470,1.9907509e-4,1.427854,4.1697,5747.35,5.9932,0.010423,0.020031
480,480,1.9903539e-4,1.543386,4.6804,6014.10,5.9617,0.010741,0.022067
490,490,1.9899487e-4,1.633631,5.1224,5795.89,5.9853,0.010959,0.022386
500,500,1.989535e-4,1.736993,5.6802,5831.85,5.9386,0.011208,0.023385
510,510,1.9891132e-4,1.491004,4.4416,5962.45,5.9532,0.010580,0.020591
520,520,1.988683e-4,1.575953,4.8353,6029.52,6.0049,0.010788,0.021537
530,530,1.9882445e-4,1.520426,4.5742,5991.59,5.9787,0.011153,0.021186
540,540,1.9877979e-4,1.611657,5.0111,5463.39,5.9402,0.011270,0.021794
550,550,1.9873428e-4,1.678080,5.3553,6025.76,5.9721,0.010769,0.022217
560,560,1.9868797e-4,1.719396,5.5812,5598.25,6.0650,0.010594,0.021414
570,570,1.9864082e-4,1.702950,5.4901,6108.46,6.0564,0.010668,0.021436
580,580,1.9859284e-4,1.697411,5.4598,5823.65,6.0505,0.010962,0.021161
590,590,1.9854403e-4,1.612939,5.0175,5910.86,5.8582,0.010818,0.021907
600,600,1.9849441e-4,1.654439,5.2301,5476.22,5.9202,0.010391,0.021510
610,610,1.9844396e-4,1.675264,5.3402,6074.85,6.0442,0.010381,0.021946
620,620,1.9839269e-4,1.570880,4.8109,6076.73,6.0484,0.010386,0.020743
630,630,1.9834058e-4,1.504746,4.5030,6110.37,6.0961,0.009954,0.019405
640,640,1.9828767e-4,1.482885,4.4056,6073.88,6.0432,0.010489,0.019753
650,650,1.9823393e-4,1.440742,4.2238,5727.60,6.0130,0.011035,0.019661
660,660,1.9817938e-4,1.558913,4.7537,5942.30,5.9273,0.011454,0.022065
670,670,1.9812399e-4,1.427576,4.1686,6036.61,5.9852,0.010696,0.019787
680,680,1.9806778e-4,1.460340,4.3074,5953.24,5.9301,0.011297,0.020675
690,690,1.9801076e-4,1.615021,5.0280,5632.09,6.0038,0.012227,0.021665
700,700,1.9795292e-4,1.423584,4.1520,5962.43,5.9439,0.011540,0.020503
710,710,1.9789426e-4,1.636905,5.1392,5606.17,6.0543,0.012592,0.022194
720,720,1.9783479e-4,1.448211,4.2555,6164.00,6.1436,0.011415,0.018990
730,730,1.9777448e-4,1.418244,4.1299,5552.35,5.9798,0.012282,0.019643
740,740,1.9771337e-4,1.443798,4.2368,5994.42,5.9572,0.012269,0.020431
750,750,1.9765143e-4,1.565647,4.7858,6063.77,6.0214,0.011433,0.021460
760,760,1.975887e-4,1.449456,4.2608,5738.43,5.9511,0.011353,0.020353
770,770,1.9752514e-4,1.381424,3.9806,5712.18,5.9529,0.011448,0.019435
780,780,1.9746076e-4,1.409976,4.0959,6017.40,5.9987,0.013005,0.019222
790,790,1.9739557e-4,1.395100,4.0354,5586.96,6.0323,0.013014,0.019475
800,800,1.9732956e-4,1.617947,5.0427,6017.52,5.9918,0.011912,0.021870
810,810,1.9726275e-4,1.435119,4.2001,5990.36,5.9636,0.011381,0.020002
820,820,1.9719511e-4,1.475587,4.3736,5513.33,5.9945,0.012294,0.020753
830,830,1.9712668e-4,1.512529,4.5382,5743.73,5.9760,0.012360,0.020525
840,840,1.9705744e-4,1.536047,4.6462,6025.03,5.9864,0.011965,0.021353
850,850,1.9698737e-4,1.487190,4.4246,5699.96,5.9913,0.011794,0.020494
860,860,1.969165e-4,1.613617,5.0209,5912.71,5.9464,0.012969,0.021985
870,870,1.9684482e-4,1.394234,4.0319,5520.97,5.9323,0.012305,0.020249
880,880,1.9677235e-4,1.411375,4.1016,6022.52,5.9735,0.012838,0.019567
890,890,1.9669905e-4,1.398442,4.0489,5940.72,5.9130,0.013293,0.020809
900,900,1.9662495e-4,1.529754,4.6170,5854.33,6.1060,0.012807,0.021404
910,910,1.9655006e-4,1.498574,4.4753,6085.64,6.0490,0.012184,0.020288
920,920,1.9647436e-4,1.368476,3.9294,5415.60,5.9900,0.012272,0.019279
930,930,1.9639783e-4,1.417951,4.1287,5962.27,5.9298,0.013440,0.020696
940,940,1.9632051e-4,1.438153,4.2129,5499.58,5.9669,0.013179,0.020915
950,950,1.962424e-4,1.561373,4.7654,5844.98,5.8633,0.013304,0.021991
960,960,1.9616348e-4,1.526859,4.6037,5932.12,5.9033,0.013250,0.021466
970,970,1.9608375e-4,1.214125,3.3673,5972.76,5.9449,0.012070,0.017476
980,980,1.9600324e-4,1.566776,4.7912,5904.11,5.9134,0.013396,0.022327
990,990,1.9592191e-4,1.387302,4.0040,5959.10,5.9278,0.012970,0.019916
1000,1000,1.9583979e-4,1.328330,3.7747,5972.80,5.9276,0.012969,0.019079
1010,1010,1.9575687e-4,1.396067,4.0393,5750.60,5.9170,0.012934,0.019481
1020,1020,1.9567317e-4,1.690660,5.4231,5968.07,5.9391,0.013211,0.023403
1030,1030,1.9558865e-4,1.603620,4.9710,6006.10,5.9688,0.012663,0.021633
1040,1040,1.9550335e-4,1.539742,4.6634,5987.52,5.9584,0.011733,0.020234
1050,1050,1.9541725e-4,1.349231,3.8545,5927.60,5.8896,0.012339,0.018545
1060,1060,1.9533036e-4,1.288603,3.6277,5941.10,5.8985,0.012219,0.018592
1070,1070,1.9524267e-4,1.325767,3.7651,5392.56,5.9198,0.012124,0.018769
1080,1080,1.9515419e-4,1.303146,3.6809,5754.17,5.9566,0.012946,0.019063
1090,1090,1.9506492e-4,1.424657,4.1564,6055.07,6.0233,0.013210,0.020413
1100,1100,1.9497485e-4,1.455274,4.2857,5458.12,5.9598,0.014098,0.019965
1110,1110,1.94884e-4,1.336259,3.8048,5992.03,5.9341,0.013862,0.019796
1120,1120,1.9479237e-4,1.327268,3.7707,5970.45,6.0604,0.013473,0.019290
1130,1130,1.9469995e-4,1.181930,3.2607,6010.04,5.9681,0.013719,0.017386
1140,1140,1.9460674e-4,1.393928,4.0307,5514.01,6.0106,0.014420,0.019999
1150,1150,1.9451273e-4,1.472645,4.3608,6091.48,6.0808,0.012999,0.019963
1160,1160,1.9441797e-4,1.316842,3.7316,6003.34,5.9987,0.012820,0.018415
1170,1170,1.9432239e-4,1.389073,4.0111,6039.31,6.0146,0.013578,0.018808
1180,1180,1.9422604e-4,1.572303,4.8177,5901.67,5.9823,0.013609,0.020772
1190,1190,1.9412891e-4,1.467380,4.3379,5652.30,5.9376,0.013814,0.019438
1200,1200,1.9403099e-4,1.296509,3.6565,5948.83,5.8890,0.013261,0.017632
1210,1210,1.939323e-4,1.292247,3.6410,5985.79,5.9660,0.013760,0.018013
1220,1220,1.9383284e-4,1.424710,4.1567,5908.58,6.0083,0.013746,0.019285
1230,1230,1.9373259e-4,1.409021,4.0919,6031.59,6.0023,0.013892,0.019741
1240,1240,1.9363155e-4,1.316683,3.7310,5815.46,5.9886,0.014032,0.018754
1250,1250,1.9352975e-4,1.295221,3.6518,5700.39,6.0016,0.014978,0.018544
1260,1260,1.9342717e-4,1.299310,3.6668,5980.78,5.9563,0.014791,0.018342
1270,1270,1.9332382e-4,1.203883,3.3330,6034.49,5.9819,0.014290,0.017753
1280,1280,1.932197e-4,1.263313,3.5371,5530.11,6.0552,0.015489,0.018267
1290,1290,1.931148e-4,1.282403,3.6053,6082.48,6.0459,0.014977,0.018281
1300,1300,1.9300914e-4,1.289816,3.6321,6060.20,6.0086,0.014386,0.018057
1310,1310,1.929027e-4,1.267355,3.5514,6074.17,6.0411,0.014345,0.017534
1320,1320,1.927955e-4,1.221138,3.3910,6050.14,5.9905,0.014239,0.017848
1330,1330,1.9268753e-4,1.234324,3.4361,6029.80,6.0087,0.014436,0.017859
1340,1340,1.9257878e-4,1.143296,3.1371,5988.25,5.9801,0.014628,0.016274
1350,1350,1.9246926e-4,1.144379,3.1405,5497.14,6.0307,0.015242,0.016382
1360,1360,1.92359e-4,1.506703,4.5118,6129.33,6.0736,0.015675,0.020623
1370,1370,1.9224797e-4,1.414763,4.1155,6108.34,6.0787,0.015776,0.018834
1380,1380,1.9213617e-4,1.399613,4.0536,6062.69,6.0509,0.014431,0.018689
1390,1390,1.9202361e-4,1.387011,4.0029,6114.16,6.0821,0.014744,0.017912
1400,1400,1.919103e-4,1.308202,3.6995,5735.04,6.0233,0.015413,0.018222
1410,1410,1.9179622e-4,1.308669,3.7012,6085.02,6.0402,0.014789,0.018051
1420,1420,1.9168138e-4,1.151136,3.1618,5545.33,6.0051,0.015336,0.016326
1430,1430,1.9156579e-4,1.211316,3.3579,6078.97,6.0377,0.015022,0.017179
1440,1440,1.9144944e-4,1.282440,3.6054,6029.67,5.9980,0.015177,0.018368
1450,1450,1.9133235e-4,1.259726,3.5245,5573.51,5.9963,0.015413,0.017681
1460,1460,1.9121448e-4,1.384736,3.9938,6003.91,5.9817,0.016297,0.019139
1470,1470,1.9109588e-4,1.284497,3.6129,5480.11,6.0159,0.015789,0.017500
1480,1480,1.9097653e-4,1.210093,3.3538,6060.36,5.9925,0.015422,0.017048
1490,1490,1.9085642e-4,1.368726,3.9303,5455.66,5.9788,0.016537,0.019503
1500,1500,1.9073555e-4,1.270357,3.5621,6058.44,6.0196,0.015253,0.018009
1510,1510,1.9061395e-4,1.281642,3.6025,5818.13,6.0522,0.015483,0.017863
1520,1520,1.9049158e-4,1.380764,3.9779,5585.22,6.0165,0.016109,0.019173
1530,1530,1.9036849e-4,1.378664,3.9696,5586.54,5.9814,0.015674,0.019119
1540,1540,1.9024465e-4,1.614168,5.0237,6096.80,6.0873,0.014942,0.021110
1550,1550,1.9012007e-4,1.444094,4.2380,6096.57,6.0788,0.014269,0.018543
1560,1560,1.8999475e-4,1.355338,3.8781,6148.73,6.1236,0.014328,0.017034
1570,1570,1.8986869e-4,1.393932,4.0307,6096.00,6.0441,0.014484,0.018538
1580,1580,1.8974188e-4,1.384331,3.9922,6080.54,6.0439,0.014079,0.018465
1590,1590,1.8961434e-4,1.248503,3.4851,5649.12,6.0535,0.014124,0.016724
1600,1600,1.8948606e-4,1.446245,4.2471,5570.07,6.0614,0.015043,0.019678
1610,1610,1.8935704e-4,1.400504,4.0572,5702.13,6.0345,0.014907,0.018683
1620,1620,1.892273e-4,1.324476,3.7602,6030.05,6.0054,0.015020,0.018061
1630,1630,1.8909683e-4,1.222594,3.3960,6058.88,6.0388,0.015625,0.016917
1640,1640,1.8896561e-4,1.347771,3.8488,6054.64,6.0182,0.016692,0.019505
1650,1650,1.8883367e-4,1.419785,4.1362,5794.49,5.9790,0.015830,0.019763
1660,1660,1.88701e-4,1.349759,3.8565,5923.88,5.8974,0.015313,0.019224
1670,1670,1.8856762e-4,1.318203,3.7367,5668.18,5.9763,0.014995,0.017515
1680,1680,1.8843349e-4,1.450029,4.2632,5988.58,6.0085,0.014989,0.019397
1690,1690,1.8829864e-4,1.367064,3.9238,6056.89,6.0321,0.014812,0.017796
1700,1700,1.8816307e-4,1.358705,3.8911,6039.72,6.0244,0.014478,0.017658
1710,1710,1.8802677e-4,1.298784,3.6648,6032.76,6.0803,0.014910,0.016812
1720,1720,1.8788976e-4,1.212994,3.3635,6041.01,5.9977,0.015667,0.017232
1730,1730,1.8775203e-4,1.228832,3.4172,5703.15,5.9690,0.016570,0.016828
1740,1740,1.8761356e-4,1.399902,4.0548,6014.46,5.9876,0.016272,0.018978
1750,1750,1.874744e-4,1.197763,3.3127,5381.12,5.9403,0.015898,0.016708
1760,1760,1.8733453e-4,1.106693,3.0243,5954.28,5.9196,0.015912,0.016033
1770,1770,1.8719393e-4,1.148219,3.1526,5598.23,5.9356,0.017181,0.017324
1780,1780,1.8705262e-4,1.262286,3.5335,5980.03,5.9487,0.015557,0.018520
1790,1790,1.869106e-4,1.361676,3.9027,5671.72,5.9264,0.016170,0.019817
1800,1800,1.8676787e-4,1.266678,3.5490,5468.01,5.9276,0.016812,0.019071
1810,1810,1.8662443e-4,1.260170,3.5260,5651.23,5.9708,0.016614,0.018113
1820,1820,1.8648028e-4,1.397195,4.0438,5947.04,5.9239,0.015844,0.019754
1830,1830,1.8633543e-4,1.245424,3.4744,5854.60,5.9381,0.015971,0.017696
1840,1840,1.8618988e-4,1.371882,3.9428,5975.81,5.9595,0.015836,0.019495
1850,1850,1.8604362e-4,1.278613,3.5917,5567.76,5.9464,0.016519,0.018433
1860,1860,1.8589666e-4,1.341653,3.8254,5989.84,6.0074,0.016498,0.018571
1870,1870,1.85749e-4,1.236821,3.4446,6011.02,5.9760,0.016300,0.017371
1880,1880,1.8560066e-4,1.289667,3.6316,5977.56,5.9566,0.017467,0.018381
1890,1890,1.854516e-4,1.255045,3.5080,5959.43,6.0891,0.016361,0.018024
1900,1900,1.8530183e-4,1.241663,3.4614,5978.80,6.0485,0.016155,0.017127
1910,1910,1.8515141e-4,1.363191,3.9086,6007.34,5.9886,0.016019,0.018875
